Iteration,Hg,Hp,Ht,Hr,dist_sum
0,2.5554312500000025,-3.444568749999999,2.355073437500003,2.155106250000001,0.0
1,2.5346601916022555,-3.4653398083977454,2.335448776027004,2.1428162366274393,0.025239612264843912
2,2.5144400272518177,-3.4855599727481836,2.3161476949673823,2.130681698226834,0.050511422174258885
3,2.49514981752157,-3.5048501824784313,2.2965378952311797,2.1189931089654896,0.07522679917088232
4,2.476472847157374,-3.5235271528426275,2.2782677156335636,2.1075854261202216,0.09960108648564354
5,2.4582272962551563,-3.5417727037448454,2.2597292291645843,2.096419188616292,0.12382405953286793
6,2.4403338702927684,-3.5596661297072325,2.242056196387616,2.0854083823034513,0.14801746532118948
7,2.422672400538543,-3.577327599461458,2.2239565544571773,2.0744796305845004,0.17235635340157351
8,2.405240564063868,-3.5947594359361332,2.2085125563231696,2.06365919947784,0.1968307703490181
9,2.3880242005648293,-3.6119757994351716,2.1920233861540543,2.052968454743765,0.22116102901637377
10,2.370986328471355,-3.6290136715286465,2.1760240771974146,2.0423643037741024,0.24558207035711874
11,2.3541864845184475,-3.645813515481554,2.1591860507896667,2.0319163225358348,0.26988786407227416
12,2.3376050843994185,-3.662394915600583,2.1419052156458855,2.0216020590929427,0.2940283375941143
13,2.32122075526262,-3.678779244737381,2.1264750884931063,2.011407706240189,0.31814436877307006
14,2.305032639944583,-3.6949673600554185,2.108448084646186,2.001268365583078,0.34225939230278746
15,2.289078557844044,-3.7109214421559575,2.092131617932532,1.991283663678852,0.36626786443802467
16,2.2734381773984524,-3.726561822601549,2.0749135696808727,1.9814870297492027,0.38987766810774666
17,2.258107753608311,-3.7418922463916893,2.0574821897339457,1.9718988973370313,0.41323491364271214
18,2.243044322086512,-3.7569556779134885,2.0433337062067256,1.962513631890978,0.4363173366860353
19,2.228220913872644,-3.771779086127357,2.0280863389374457,1.9532753573343211,0.45932279285745314
20,2.213713866915861,-3.7862861330841397,2.0127501993067596,1.944282980210895,0.48201660082527475
21,2.199533283065306,-3.8004667169346957,2.0002955261889888,1.9355496347840142,0.5044647503380257
22,2.185673117248668,-3.8143268827513337,1.9858743015062292,1.9270305398581091,0.5265322084231036
23,2.1720421368664686,-3.827957863133533,1.973840251783081,1.9185972316923021,0.548432382796338
24,2.15860724447584,-3.841392755524161,1.9585180871525694,1.9102931918258075,0.5702794543929969
25,2.145404783488978,-3.8545952165110235,1.9472719236969764,1.9021413149488167,0.5918768194597992
26,2.1324017323151496,-3.8675982676848513,1.9344582611353935,1.894145288620667,0.6134541074964992
27,2.1195667105081695,-3.880433289491832,1.9228744158989373,1.8862589526418199,0.6349112378675785
28,2.106862162208347,-3.893137837791654,1.9100450288868762,1.8784560196867628,0.6564124901040426
29,2.0942431525726923,-3.905756847427309,1.8976144072467043,1.8707435165843234,0.6778988626509534
30,2.0816882663141945,-3.9183117336858064,1.8855105796172802,1.863098824294862,0.6995607195287806
31,2.0691472256348726,-3.930852774365129,1.872803402183844,1.8554846621025285,0.7212529757967145
32,2.0565908912361577,-3.9434091087638437,1.8586820556021366,1.8478648661184485,0.743165016862446
33,2.0438853163058903,-3.9561146836941115,1.841429797223689,1.8401093848413157,0.7652585297523913
34,2.0311869189108847,-3.9688130810891167,1.8246677360855315,1.8323775655139833,0.7874800051229074
35,2.0187793106884264,-3.9812206893115754,1.8127976196048485,1.8248414591249624,0.8094218536093647
36,2.006566765954953,-3.993433234045048,1.8002189059658975,1.8174673803293366,0.8312724093576928
37,1.9948942494218116,-4.005105750578189,1.7883871107698055,1.8103982922585382,0.8526303611136962
38,1.9836095144840844,-4.016390485515917,1.7787719627708738,1.8035832067841813,0.8737547943007749
39,1.972638122711583,-4.027361877288419,1.7673688150056255,1.7969316850539412,0.894571156586409
40,1.961983028762936,-4.038016971237065,1.7569948318047874,1.7905233929673376,0.915234861922511
41,1.9516063815594604,-4.0483936184405405,1.7459589772836543,1.7843147430669777,0.935574659789552
42,1.941490882365077,-4.058509117634925,1.7350851912952137,1.7782673322483857,0.9556921396975164
43,1.9315928144033518,-4.068407185596649,1.727148091858942,1.772398241586596,0.9755406378342604
44,1.9217835366316816,-4.07821646336832,1.718379078927671,1.766613037865632,0.9954620316167184
45,1.9120733925169846,-4.087926607483016,1.7075435634882457,1.760867329008691,1.015623857498476
46,1.9025194915607102,-4.097480508439291,1.6945800635082353,1.7552342370848213,1.035630080062724
47,1.89304718331143,-4.106952816688571,1.6819655775768572,1.7496224912954248,1.0556064640350038
48,1.8836583993659968,-4.116341600634005,1.6711436071466117,1.7440957030796538,1.0755773001589644
49,1.8743708981271254,-4.125629101872876,1.6601980610814406,1.7386203036370553,1.0954714370424465
50,1.865185978434868,-4.134814021565133,1.6500093815383652,1.7331886529089597,1.1153833855581383
51,1.8562097391582006,-4.143790260841801,1.6404736707698933,1.7279032706794117,1.1351015283261638
52,1.847413619812194,-4.152586380187807,1.631678998623689,1.7227118984102086,1.1547507691722954
53,1.8388726881254098,-4.161127311874591,1.6218070861550808,1.7176807625928037,1.1741298833159326
54,1.8305346998556122,-4.169465300144389,1.6139332871158998,1.7127514575912741,1.1933261348814317
55,1.8224610295039403,-4.177538970496061,1.6058576163149627,1.7079446154877571,1.2122937248086854
56,1.814608726688851,-4.185391273311151,1.5990454952928366,1.703276526377009,1.2309969475505218
57,1.8069822767510133,-4.193017723248987,1.590984173395269,1.6987553592783922,1.2495136967535287
58,1.799547595239305,-4.200452404760696,1.58061484739892,1.6943445303711537,1.267745108602695
59,1.7922137152417563,-4.207786284758245,1.5696276510094616,1.689948499811867,1.285750212504559
60,1.7849477541805459,-4.2150522458194555,1.562361967472543,1.6855571978088866,1.303777367364969
61,1.7779024728442392,-4.222097527155762,1.5554871350591812,1.6813068589323013,1.321602463537801
62,1.7710856294686566,-4.228914370531344,1.549500150780867,1.677216595964119,1.3393098998905666
63,1.7645223028699255,-4.235477697130076,1.5429911947487613,1.673299044827894,1.35665450375877
64,1.7581433597321876,-4.241856640267813,1.5333749675258195,1.6694558959877228,1.37385246257894
65,1.7518671542309645,-4.248132845769036,1.5257753018266058,1.665680189408079,1.3908656946409077
66,1.745684878311645,-4.2543151216883555,1.516382630493825,1.6619389623998742,1.4077245420991376
67,1.7395073152482325,-4.260492684751768,1.5101306806025523,1.6581161339923336,1.4247135606141361
68,1.7335259327724302,-4.266474067227572,1.5044423321615534,1.6544280085695693,1.4414246433904097
69,1.7276947744565678,-4.272305225543434,1.499392605076591,1.6508122700284629,1.4579616121228174
70,1.7220120487568322,-4.277987951243169,1.4944259157576463,1.6473383575568286,1.4739999096703245
71,1.7164733792849463,-4.283526620715055,1.4881155031534887,1.6439219504428575,1.4898450131845962
72,1.7110938447858897,-4.288906155214112,1.4828026850402543,1.6406000176732907,1.5055424285129457
73,1.7058794707473015,-4.2941205292527,1.4747965425521161,1.6374056778504602,1.5211374802764428
74,1.700757276471291,-4.29924272352871,1.4647081502295425,1.6342167812655026,1.5364225842516892
75,1.6955114475948072,-4.304488552405194,1.4565753295718946,1.6308711250535726,1.5518987914082596
76,1.6903596342744625,-4.309640365725539,1.4530504562530053,1.627561717816602,1.5673741180930834
77,1.6854548197103525,-4.314545180289649,1.4492408667571293,1.6244639863178176,1.5824584030074567
78,1.6806467485055427,-4.319353251494459,1.4439134315287567,1.621427122098508,1.5971913758318281
79,1.675884866346696,-4.324115133653305,1.4409192922640168,1.6184382401752273,1.611903191113702
80,1.6712915668594184,-4.328708433140583,1.436522449958771,1.6155471092508393,1.6263189326132643
81,1.6668873635960253,-4.333112636403976,1.4327977485688552,1.6127601932520594,1.6404418894861206
82,1.6626692325170385,-4.337330767482962,1.4292150306770879,1.6100883982520464,1.6541739052794098
83,1.6584931591569467,-4.341506840843055,1.41552911513008,1.6073779157397698,1.6676211790110789
84,1.653958445244825,-4.3460415547551765,1.4120747083755931,1.6043972900478969,1.6817493466034097
85,1.649605416645985,-4.350394583354016,1.4087328771617476,1.6015851430712063,1.6954764966606515
86,1.6453980377568416,-4.3546019622431595,1.404736981763065,1.5988783947230452,1.7088834989529287
87,1.6413020757151155,-4.358697924284886,1.4022958918480724,1.59622843568584,1.7221102722419175
88,1.637341958852678,-4.3626580411473235,1.3989641457806332,1.5936535855317053,1.7351104368286827
