Iteration,Hg,Hp,Ht,Hr,dist_sum
0,5.3932375000000015,-0.6067624999999995,5.2049125000000025,2.155106250000001,0.0
1,5.301127971761089,-0.6988720282389128,5.113820616680886,2.1432976878610868,0.027189607898274255
2,5.221752928513998,-0.7782470714860031,5.033379586603922,2.131909720913997,0.05400459211762551
3,5.159228313428722,-0.8407716865712778,4.968568380653608,2.1208528792287216,0.0805527495615664
4,5.1065379575495395,-0.893462042450462,4.916471504684345,2.110079281549538,0.10690502055100778
5,5.044052712194897,-0.9559472878051049,4.8537362675970375,2.0994374796948954,0.1332349581396735
6,4.975665117023433,-1.0243348829765682,4.7861431204490845,2.0889929342234312,0.15950108673414928
7,4.9311258583097795,-1.0688741416902217,4.7365747228116915,2.078676041409778,0.18577098502459477
8,4.894308550419598,-1.1056914495804033,4.700801370793091,2.068497731619596,0.2121747122381778
9,4.8463706100690835,-1.1536293899309187,4.654528043499688,2.0584903366690805,0.2385170879982747
10,4.771942630892585,-1.2280573691074157,4.579564387776068,2.048604050892583,0.26481891323126705
11,4.715295947042282,-1.284704052957719,4.52283668890517,2.0388027328422798,0.29116197356072576
12,4.656619228113778,-1.3433807718862227,4.4609654865121176,2.0290362841137757,0.3176515295531332
13,4.621486770411682,-1.3785132295883191,4.4281486966370736,2.0193858930116795,0.34407094317178266
14,4.585027312833375,-1.4149726871666253,4.388273167561091,2.009809305633373,0.3704720520101324
15,4.5092866890297065,-1.4907133109702948,4.312726914713744,2.0002554215297037,0.3968947679415465
16,4.453583399578396,-1.5464166004216047,4.253527550395034,1.9908069343783934,0.4230938087713569
17,4.404347542038991,-1.5956524579610112,4.205215266819563,1.9815152999389867,0.4491786529629109
18,4.363474781886004,-1.6365252181139973,4.1654263191007646,1.972305945486001,0.4753307365543499
19,4.323537389434941,-1.6764626105650593,4.125702920771737,1.9631998852349386,0.5016272013551637
20,4.27541994308464,-1.7245800569153613,4.074599802048364,1.9542039930846369,0.527909186543301
