Iteration,Hg,Hp,Ht,Hr,dist_sum
0,2.5554312500000025,-3.444568749999999,2.5554312500000025,2.155106250000001,0.0
1,2.5346601916022555,-3.4653398083977454,2.5346601916022555,2.1428162366274393,0.025239612264843912
2,2.5144400272518177,-3.4855599727481836,2.5144400272518177,2.130681698226834,0.050511422174258885
3,2.49514981752157,-3.5048501824784313,2.49514981752157,2.1189931089654896,0.07522679917088232
4,2.476472847157374,-3.5235271528426275,2.476472847157374,2.1075854261202216,0.09960108648564354
5,2.4582272962551563,-3.5417727037448454,2.4582272962551563,2.096419188616292,0.12382405953286793
6,2.4403338702927684,-3.5596661297072325,2.4403338702927684,2.0854083823034513,0.14801746532118948
7,2.422672400538543,-3.577327599461458,2.422672400538543,2.0744796305845004,0.17235635340157351
8,2.405240564063868,-3.5947594359361332,2.405240564063868,2.06365919947784,0.1968307703490181
9,2.3880242005648293,-3.6119757994351716,2.3880242005648293,2.052968454743765,0.22116102901637377
10,2.370986328471355,-3.6290136715286465,2.370986328471355,2.0423643037741024,0.24558207035711874
11,2.3541864845184475,-3.645813515481554,2.3541864845184475,2.0319163225358348,0.26988786407227416
12,2.3376050843994185,-3.662394915600583,2.3376050843994185,2.0216020590929427,0.2940283375941143
13,2.32122075526262,-3.678779244737381,2.32122075526262,2.011407706240189,0.31814436877307006
14,2.305032639944583,-3.6949673600554185,2.305032639944583,2.001268365583078,0.34225939230278746
15,2.289078557844044,-3.7109214421559575,2.289078557844044,1.991283663678852,0.36626786443802467
16,2.2734381773984524,-3.726561822601549,2.2734381773984524,1.9814870297492027,0.38987766810774666
17,2.258107753608311,-3.7418922463916893,2.258107753608311,1.9718988973370313,0.41323491364271214
18,2.243044322086512,-3.7569556779134885,2.243044322086512,1.962513631890978,0.4363173366860353
19,2.228220913872644,-3.771779086127357,2.228220913872644,1.9532753573343211,0.45932279285745314
20,2.213713866915861,-3.7862861330841397,2.213713866915861,1.944282980210895,0.48201660082527475
21,2.199533283065306,-3.8004667169346957,2.199533283065306,1.9355496347840142,0.5044647503380257
22,2.185673117248668,-3.8143268827513337,2.185673117248668,1.9270305398581091,0.5265322084231036
23,2.1720421368664686,-3.827957863133533,2.1720421368664686,1.9185972316923021,0.548432382796338
24,2.15860724447584,-3.841392755524161,2.15860724447584,1.9102931918258075,0.5702794543929969
25,2.145404783488978,-3.8545952165110235,2.145404783488978,1.9021413149488167,0.5918768194597992
26,2.1324017323151496,-3.8675982676848513,2.1324017323151496,1.894145288620667,0.6134541074964992
27,2.1195667105081695,-3.880433289491832,2.1195667105081695,1.8862589526418199,0.6349112378675785
28,2.106862162208347,-3.893137837791654,2.106862162208347,1.8784560196867628,0.6564124901040426
29,2.0942431525726923,-3.905756847427309,2.0942431525726923,1.8707435165843234,0.6778988626509534
30,2.0816882663141945,-3.9183117336858064,2.0816882663141945,1.863098824294862,0.6995607195287806
31,2.0691472256348726,-3.930852774365129,2.0691472256348726,1.8554846621025285,0.7212529757967145
32,2.0565908912361577,-3.9434091087638437,2.0565908912361577,1.8478648661184485,0.743165016862446
33,2.0438853163058903,-3.9561146836941115,2.0438853163058903,1.8401093848413157,0.7652585297523913
34,2.0311869189108847,-3.9688130810891167,2.0311869189108847,1.8323775655139833,0.7874800051229074
