Hg,Hp,Ht,Hr
4.511593750000002,0.6742187500000004,2.106812500000002,2.6836875000000004
4.464545768524778,0.5828382712247762,2.0892638914997788,2.6670056703545018
4.4160616974429105,0.4913786582429085,2.0720739768429106,2.646053956748813
4.3524757933948415,0.37313455749483937,2.0551067203198423,2.6231970810323224
4.328153199285318,0.33183108488531554,2.038832285085318,2.613845009775101
4.296092396197635,0.2743886311976328,2.0229952199476364,2.6087501835954736
4.2702608788586645,0.22721354845866282,2.007546376658665,2.5973209129533696
4.23197090984859,0.15051323094858748,1.9924391690235908,2.5913969664018235
4.179575016310553,0.054293056710550625,1.9775989860105532,2.5688836986448327
4.146163044027667,-0.009162270072335499,1.9629695296026681,2.55738923946353
4.089515147263135,-0.12328932273686755,1.9484934997631354,2.537380332971884
4.06978035172813,-0.15649922567187202,1.9341775347781311,2.532110084435903
4.032201503578543,-0.23031217842146,1.9200242650785442,2.52868880455543
4.001330568246387,-0.28990531805361586,1.9060074829713882,2.5158287895207145
3.9598488634425766,-0.3693802857574269,1.8920832253425774,2.507511589246388
3.9421861720110374,-0.4045826729889652,1.8782003057610388,2.5070714578290745
3.9054457997006002,-0.4692876478994027,1.8643083854006015,2.4816467420699326
3.871978667144059,-0.528755704755944,1.8503419460690604,2.464218872294374
3.845853459201326,-0.572223511198677,1.8362861870013272,2.452674045756673
3.792641468247875,-0.6673799635521278,1.8220325420978767,2.429376066958145
3.757173976332914,-0.7388108636670898,1.8079126063329152,2.42121287564924
3.7127338369111555,-0.8162742490888475,1.793864901411157,2.3989855460120766
3.6945472955984435,-0.850361238001559,1.7801036957984453,2.3977591543004966
3.673384288472153,-0.8869192969278501,1.7667369775221542,2.3828584896039446
3.6315235912063284,-0.9646762727936746,1.7536734892063301,2.3630205302106284
3.615068346492808,-1.000866716007195,1.74076964336781,2.364950029775342
3.56190343907298,-1.102904309327023,1.7280092503729814,2.3422298856931096
3.5163207514063615,-1.1911275896936422,1.7153445072313633,2.3366201465794822
3.482574027128915,-1.2592969556710882,1.7027272642289168,2.324967103431764
3.4575748265620403,-1.3083940359379636,1.6901764734370424,2.3212763267363954
3.4430148219953978,-1.3381891480046062,1.6776677994953992,2.3220288686826636
3.385327377479649,-1.449917282120355,1.6651983721796508,2.2980039758329536
3.3674813737842944,-1.4825503854157098,1.652817693184296,2.28895822689654
3.3372441276808837,-1.5467343743191202,1.6405405041808854,2.284543269514376
3.321561844281762,-1.5795726217182422,1.6283501937817635,2.2773531774390476
3.3009370502924424,-1.6115477372075622,1.6162381409174438,2.2709990885892513
3.253899847099645,-1.7065475901003597,1.6042354249996467,2.2554675679797422
3.2270174485537093,-1.7545369206462955,1.5922457254537108,2.248995884392603
3.217023328441154,-1.77579619115885,1.5803879681411561,2.2513135797814217
3.193436229944571,-1.8187918945554324,1.5685448233195733,2.2373964892181157
3.143073313390139,-1.9119061166098654,1.5568078858901406,2.21092973963547
3.1122231663855553,-1.975842167214449,1.5451471665855567,2.202078018695036
3.0781669981846047,-2.042331460615398,1.5335408422846073,2.195436604953636
3.0641013034949873,-2.0723564443050164,1.522069614344989,2.1849434608589577
3.0187050097596835,-2.158049430240321,1.5106458397596854,2.1690599486714746
2.9951852504499286,-2.202915977050075,1.4993861710749308,2.160870662514631
2.948550503265735,-2.2981293543342685,1.4882478964657366,2.142856254261492
2.932236397545256,-2.3314481833874297,1.4771873332447698,2.1456678788122856
