Hg,Hp,Ht,Hr
1.1588687500000026,-4.014881249999998,0.8010343750000017,0.9575812500000012
1.1492098493535732,-4.024540150646428,0.7951418015619449,0.9517592723704931
1.1395358684513122,-4.0354641315486885,0.7904026999700065,0.9468843700442159
1.1297643017882888,-4.043985698211713,0.7833384832789535,0.9404608724439412
1.1198906156200894,-4.055109384379912,0.7778333579718318,0.9346362839641484
1.1100088309389413,-4.06374116906106,0.7713720783540914,0.9286106741387607
1.100250467123588,-4.077249532876413,0.7667966803126226,0.9235378293493772
1.0907931646976168,-4.087956835302385,0.7605238836873832,0.9173452487729891
1.081806835970508,-4.098193164029493,0.7549868442338188,0.9118746080716107
1.0731690086025092,-4.108080991397492,0.7498171067729185,0.9065846843555205
1.0648180476532532,-4.116431952346748,0.7452164875316056,0.9024423968925812
1.05660932595706,-4.1258906740429415,0.7399414127157521,0.8971973053566824
1.0485504490055704,-4.140199550994431,0.7377998823066855,0.8930988796536466
1.0405178433176028,-4.1494821566823985,0.7325009339549166,0.8880161827830629
1.0325418078477915,-4.159958192152209,0.7278512597766912,0.8829699373135357
1.0246386287351388,-4.167861371264863,0.7211725883563308,0.8766244702565033
1.0167581788458067,-4.175741821154194,0.7160822319681392,0.871710189019384
1.0089197949398319,-4.183580205060169,0.7113689473857262,0.8670740409302778
1.0011149598977502,-4.191385040102251,0.7058063209072776,0.8620163112078422
0.9933882349344882,-4.200361765065513,0.7011566564651004,0.8572477506229083
0.9857455070866726,-4.209254492913328,0.6968942000972282,0.8527294067380381
0.978234098104625,-4.218015901895376,0.6923920230830981,0.8481648994966688
0.9708214016394162,-4.2279285983605845,0.6881510212141483,0.8436870691387924
0.9635616906544724,-4.233938309345529,0.6828248335865017,0.8391154259347716
0.9564666683637875,-4.242283331636214,0.6789424743092237,0.8348934363756565
0.9495283648356202,-4.247971635164381,0.6743582513645033,0.830826851196087
0.9426158677380202,-4.25613413226198,0.6703305968502924,0.8267680016845195
0.935653989412293,-4.2680960105877075,0.6681626546526443,0.8232709098462773
0.9287242191771761,-4.280025780822825,0.6653391008241153,0.8192726641035282
0.9218900966335268,-4.286859903366474,0.66110080031191,0.8153243850725433
0.9151616187348972,-4.293588381265104,0.6572635683528859,0.8115902568369525
0.9085577637208642,-4.302692236279137,0.6540419499750226,0.8078487509818691
0.9021039492396379,-4.310396050760363,0.6499794654962491,0.8042193557129086
0.8957547599347981,-4.315495240065204,0.6449110208940535,0.7994235605437529
0.889567088724319,-4.322932911275682,0.6417220823516288,0.7960502171658224
0.8834974531659218,-4.3290025468340785,0.6380087846900928,0.7926593166691207
0.8774755336534918,-4.335024466346509,0.6343762057869315,0.7891929704135869
0.8716368780438676,-4.340863121956134,0.6310394186300274,0.785919959252743
0.8659645301336828,-4.349035469866318,0.6287448735737932,0.7831169620783001
0.8603909285341226,-4.35710907146588,0.6268925077149097,0.7807407757904751
0.8548168513975091,-4.365183148602492,0.6235851313421169,0.7766847999727914
0.8493349257304407,-4.374415074269559,0.6217138284014935,0.7738496159929323
0.8439514196987153,-4.382298580301286,0.6191319975007996,0.7705630554822103
0.8386824251509609,-4.39006757484904,0.6168137301498113,0.7676597503310819
0.8334803231102182,-4.396519676889783,0.6144013686994928,0.7647672940116346
0.8284428426351729,-4.404057157364828,0.6119564577415644,0.761985936481659
0.8235712112037172,-4.408928788796283,0.6091071224216527,0.7593078799684242
0.8188258526709984,-4.414924147329002,0.6067491310155482,0.7566920234066934
0.8142408899976993,-4.422009110002302,0.6050465788367826,0.7542493756529629
0.80975916609235,-4.425240833907652,0.6019364238588851,0.7514512684432187
0.8054084876851911,-4.43334151231481,0.6001514681963463,0.748984398511871
0.8012062752207001,-4.440043724779302,0.5990957858027263,0.7471312649027922
0.7970479046718657,-4.444202095328135,0.5969443217019457,0.7449646174720699
0.793015234498762,-4.449484765501239,0.5951468233709492,0.7429491702287276
0.7890951127865992,-4.454654887213401,0.5935951886108922,0.7409151849946096
0.785280694078373,-4.460969305921628,0.5919142601990508,0.7387977105565575
0.7815878752546837,-4.469662124745317,0.5912409793573064,0.7367795797278873
0.7780194376385302,-4.474480562361471,0.5893827488122058,0.7347244210958539
0.7745459592889913,-4.47920404071101,0.5878156339155611,0.7326789711177621
0.7711717159028022,-4.483828284097199,0.585959348558146,0.7306169790519303
0.7679145950460072,-4.490835404953994,0.5849170774887654,0.7286403101881112
0.7648122622441379,-4.491437737755863,0.581627710751088,0.7262714673029408
0.761835615152694,-4.498164384847307,0.5805782006773539,0.7244265456740017
0.7590047976540248,-4.500995202345976,0.5788669694118185,0.7226670503134697
0.7562605576124278,-4.507489442387572,0.5783447646827365,0.7209244952872176
0.7535978339090786,-4.513902166090922,0.5781288216827327,0.719353876147587
0.7510651606175793,-4.516434839382422,0.57649268353032,0.7177273519064457
0.748642037649732,-4.520107962350269,0.5758508107427432,0.7166541421910464
0.7463186168876172,-4.523681383112383,0.5752119368351001,0.715532137278916
0.7440750774623381,-4.527174922537663,0.574518411027716,0.7143602245867238
0.7419326730741482,-4.529317326925853,0.5735988737771441,0.7131607638781348
0.7398500536352675,-4.532649946364733,0.5725473094719443,0.7117458219358508
0.7378416378345267,-4.537158362165475,0.5721156218045229,0.7105369675404768
0.7358985493769131,-4.5403514506230875,0.571629974418107,0.7093227809531971
0.734033222842871,-4.54471677715713,0.571349032722784,0.7081170312904222
0.7322466264642854,-4.546503373535716,0.570531348146094,0.7069554996383164
0.7305137762187234,-4.550736223781278,0.5707072588470996,0.7062118838883441
0.7288110518367598,-4.552438948163242,0.5695847444599229,0.7050340663126795
0.7271884496160345,-4.5553115503839665,0.5690631635129825,0.7039826389476493
0.725637443339239,-4.558112556660762,0.568603320577195,0.7030022237647566
0.7241448887047748,-4.559605111295227,0.5677162696155473,0.7019701034334617
0.7226978368861376,-4.564802163113862,0.5678287981848443,0.7009488429220692
0.7212999944704921,-4.567450005529508,0.5672341639254006,0.6999547183381007
0.7199525048958355,-4.570047495104165,0.5665616945359054,0.6989957479319439
0.7186472378086946,-4.572602762191306,0.5657080663726846,0.6980448103069175
0.7173530595458597,-4.577646940454142,0.5657507650816811,0.6971757775490889
