Iteration,Hg,Hp,Ht,Hr,Sc,dist_sum
0,2.3781562500000026,-3.365593749999999,2.3357156250000033,1.319818750000002,-1.0846402552923182,0.0
1,2.3011793229490025,-3.436320677050998,2.2568685976615237,1.3064677999490022,-1.0921628869729494,0.042913285119963486
2,2.254171166016498,-3.482078833983504,2.209576662346838,1.2952272308164967,-1.103632811621719,0.08569557529592982
3,2.201234686078751,-3.5325153139212495,2.1565601649644432,1.2838362596787511,-1.11488311228181,0.12806835995099514
4,2.174220345735936,-3.557029654264066,2.128672466903098,1.2724850745359348,-1.131218025758784,0.17010341863260953
5,2.1592079315966375,-3.5720420684033636,2.114034015150926,1.2626826640966367,-1.1488936902721298,0.21132609661153812
6,2.137004912995932,-3.5904950870040695,2.0918667729807163,1.2525947981959311,-1.1631975669957089,0.2523300025377619
7,2.054323734098369,-3.6719262659016323,2.0093679236164625,1.2428838763983685,-1.167969443127202,0.2931122359917051
8,2.025321571991302,-3.7021784280086996,1.9806613591863684,1.233453374391301,-1.1830632206313454,0.33333926019627746
9,2.0120707702089646,-3.716679229791037,1.9676639989607039,1.2248063498089639,-1.199329745886153,0.3734826551279507
10,1.989127787685092,-3.7421222123149094,1.9458835868152942,1.2174880876850913,-1.2120650653676461,0.4134820965616997
11,1.9369158225297978,-3.7930841774702038,1.8931268779272141,1.2082102237297974,-1.220712663557666,0.4532805390774202
12,1.8910263801639404,-3.83772361983606,1.8470411563118116,1.19843511336394,-1.227852060954259,0.49318766196506975
13,1.8629527425455141,-3.859547257454487,1.8178679266709132,1.1867277498455133,-1.243406916767546,0.533429056736187
14,1.8301256814199396,-3.8911243185800615,1.785654974681892,1.1784124334199388,-1.253404296430757,0.5738042796733198
15,1.8036604932356115,-3.916339506764389,1.7594007425263791,1.1689738832356107,-1.2675342292191465,0.6141071101901082
16,1.7796619688480046,-3.9353380311519963,1.7347639728275817,1.158327947648004,-1.2819949876394219,0.6548720978505049
17,1.7686526617842735,-3.9488473382157276,1.7250959355078108,1.1509013614842727,-1.297137782244665,0.6963680279859161
18,1.7439278705000223,-3.969822129499979,1.7000989039371983,1.1398299593000214,-1.3124956208186667,0.7378291205191404
19,1.718927707579022,-3.9910722924209803,1.6747901660126296,1.129814328679021,-1.326375541977641,0.7789991896373106
20,1.6951066080269426,-4.014893391973058,1.6516796917433947,1.1218214580269417,-1.3385955772059726,0.8199214039174277
21,1.6838069235056419,-4.026193076494359,1.640745851661216,1.113844477505641,-1.3532060562326276,0.8606816385454584
22,1.6338740334104245,-4.077375966589577,1.5916014289780474,1.1056923022104235,-1.3609970144319914,0.9007376411977636
23,1.6215765613058004,-4.085923438694201,1.5793652021397055,1.0964623616057994,-1.3760019031080937,0.9407301680050171
24,1.5819142201643683,-4.125585779835633,1.5397030985076152,1.0877102461643675,-1.3864899373681017,0.9806911793983082
25,1.548025023872892,-4.1582249761271095,1.5056284852105437,1.0789764613728912,-1.396361721547032,1.020232165951946
26,1.5385476524545258,-4.170202347545475,1.4968898076439987,1.0722297112545247,-1.4096373208366593,1.0593309719610042
27,1.5156483580928761,-4.195601641907126,1.474286431278354,1.064517438892875,-1.421595714377576,1.0984075550482026
28,1.4903057859707225,-4.218444214029279,1.4492540472014828,1.056717380370722,-1.4322412383426564,1.1374311883840835
29,1.4806894435021383,-4.228060556497863,1.4403130547870249,1.0496459616021376,-1.4452929991226138,1.1763729506029654
30,1.4604931923266822,-4.250756807673319,1.4211321580976226,1.0428348923266808,-1.4564253707156876,1.2149759050740718
31,1.4392940059222494,-4.271955994077752,1.4001763862272127,1.0358229718222485,-1.4666757996471718,1.2535138741630576
32,1.4284606833337516,-4.2802893166662495,1.3890791147628172,1.0273663389337506,-1.4804931197070312,1.2922501076946848
33,1.4171508831373154,-4.290349116862686,1.3775263218350737,1.0184269122373146,-1.495390386280228,1.3306350555193893
34,1.3711098160869448,-4.3388901839130565,1.3322030422965625,1.0122697176869437,-1.500042950373472,1.3687820546461218
35,1.3355849226547074,-4.373165077345294,1.2968791843300487,1.0051677626547066,-1.50733801753942,1.4066911418392802
36,1.3271841395443382,-4.382815860455663,1.289053465931757,0.9987231139443375,-1.5195016468016223,1.4440020563160405
37,1.3066564060358026,-4.404593593964199,1.2690721550885138,0.9919943217358017,-1.5294899571360348,1.4812340123387067
38,1.2991494816231441,-4.414600518376857,1.2624319332206135,0.9863570948231434,-1.540922189221226,1.5181225475898057
39,1.2762882558908957,-4.436211744109105,1.2397232704686199,0.9794225940908949,-1.5502118378432896,1.5547533179007735
40,1.2552260927875116,-4.45727390721249,1.218628840799813,0.9713605527875109,-1.5612731343740855,1.5912405803124494
41,1.24774838345811,-4.466001616541891,1.2117782965255635,0.9655488425430345,-1.5721843545596945,1.6274484643826859
42,1.2391566068885398,-4.4733433931114615,1.2032983008186633,0.958603382933699,-1.5837811657522896,1.6629725099459687
43,1.2062339075116257,-4.5050160924883755,1.1711458766196818,0.9525589428662855,-1.589153568894073,1.6978121487624795
44,1.1727805736586054,-4.535969426341396,1.137868103620848,0.9456067256714723,-1.5953932374731938,1.7323206915167733
45,1.1544052023484965,-4.554344797651504,1.1199359884793627,0.9397415881680671,-1.6034694394756455,1.7662758819497264
46,1.147648265522307,-4.561101734477694,1.1137235511189518,0.9339219399154368,-1.6140061169720261,1.7998344247466067
47,1.1243451772956858,-4.576904822704314,1.0891980740774605,0.9251281962722044,-1.6231462475737584,1.8330897660124852
48,1.1184301132040124,-4.58531988679599,1.0839720618742108,0.9200233297013448,-1.6333937201355486,1.866294608695203
49,1.111750326824619,-4.593249673175381,1.0774968817587762,0.9141338635215657,-1.6442409033029035,1.8990994257717724
50,1.0791631582210677,-4.623336841778933,1.044733495102698,0.9070917100267024,-1.6503375244609069,1.9315095792654937
51,1.0616668324194944,-4.642083167580506,1.0279365493116093,0.9019244799388473,-1.6578072064701428,1.9634709609541603
52,1.0432641254220603,-4.662985874577941,1.0099975809031183,0.8970012767199774,-1.6651172042634732,1.9947083796370526
53,1.038250844536282,-4.670499155463719,1.0058985233677793,0.8924061534493963,-1.6746868877606496,2.0251395354798
54,1.019637839434361,-4.690362160565639,0.9877978088701648,0.8875602293818889,-1.681515630110279,2.054978826527098
55,1.0151382302470686,-4.698611769752932,0.9841988490830391,0.8833777941488783,-1.6907288933447793,2.0842848708054076
56,1.009113286919799,-4.704636713080202,0.9780916485788017,0.8776657955620814,-1.7006382831512745,2.1129929698890377
57,1.0038717894338156,-4.709878210566186,0.9731607924868932,0.8727381641660391,-1.7095093261929772,2.1415611502827754
58,0.9747893595619415,-4.741460640438059,0.9449220138106044,0.8685419069241067,-1.7133125367218205,2.169651478109368
59,0.9560853534114505,-4.76141464658855,0.9260900423835007,0.8629379981340609,-1.7207359316909792,2.197047088835361
60,0.951170210219402,-4.766329789780599,0.9214433356271804,0.8581885295528746,-1.7292565220991687,2.224164562599743
61,0.9326859930910314,-4.78356400690897,0.9027418640524918,0.8531498291614673,-1.7351282261051915,2.250748348113732
62,0.9281444707105448,-4.789355529289456,0.8982614232321323,0.8487169020982057,-1.74350601150077,2.2766050495878463
63,0.9242158212602184,-4.795784178739783,0.8947841615385502,0.8448962477186447,-1.7514638940079996,2.302134693050021
64,0.9204312403144466,-4.802068759685555,0.8914755596505828,0.8412161729254986,-1.759170704105895,2.3271646198194027
65,0.8899298687240833,-4.832570131275918,0.8611891194652097,0.8362458114682856,-1.7627211356636308,2.3520357592724626
66,0.8847207131278049,-4.835279286872196,0.8554679550200308,0.831068254159282,-1.7705873665705962,2.376496690539178
67,0.8674794813505367,-4.853770518649465,0.8384872894719645,0.8271965118225859,-1.7754460093387066,2.4007370709101825
