Hg,Hp,Ht,Hr
1.1588687500000026,-4.841131249999998,0.8010343750000017,0.9575812500000012
1.1492098493535732,-4.850790150646427,0.7951418015619449,0.9517592723704931
1.1395358684513122,-4.86046413154869,0.7904026999700065,0.9468843700442159
1.1297643017882888,-4.8702356982117125,0.7833384832789535,0.9404608724439412
1.1198906156200894,-4.880109384379911,0.7778333579718318,0.9346362839641484
1.1100088309389413,-4.88999116906106,0.7713720783540914,0.9286106741387607
1.100250467123588,-4.899749532876414,0.7667966803126226,0.9235378293493772
1.0907931646976168,-4.909206835302385,0.7605238836873832,0.9173452487729891
1.081806835970508,-4.918193164029493,0.7549868442338188,0.9118746080716107
1.0731690086025092,-4.926830991397493,0.7498171067729185,0.9065846843555205
1.0648180476532532,-4.935181952346747,0.7452164875316056,0.9024423968925812
1.05660932595706,-4.9433906740429405,0.7399414127157521,0.8971973053566824
1.0485504490055704,-4.951449550994431,0.7377998823066855,0.8930988796536466
1.0405178433176028,-4.959482156682399,0.7325009339549166,0.8880161827830629
1.0325418078477915,-4.967458192152209,0.7278512597766912,0.8829699373135357
1.0246386287351388,-4.975361371264862,0.7211725883563308,0.8766244702565033
1.0167581788458067,-4.983241821154195,0.7160822319681392,0.871710189019384
1.0089197949398319,-4.991080205060168,0.7113689473857262,0.8670740409302778
1.0011149598977502,-4.998885040102252,0.7058063209072776,0.8620163112078422
0.9933882349344882,-5.006611765065513,0.7011566564651004,0.8572477506229083
0.9857455070866726,-5.014254492913328,0.6968942000972282,0.8527294067380381
0.978234098104625,-5.0217659018953755,0.6923920230830981,0.8481648994966688
0.9708214016394162,-5.029178598360584,0.6881510212141483,0.8436870691387924
0.9635616906544724,-5.036438309345529,0.6828248335865017,0.8391154259347716
0.9564666683637875,-5.043533331636214,0.6789424743092237,0.8348934363756565
0.9495283648356202,-5.050471635164381,0.6743582513645033,0.830826851196087
0.9426158677380202,-5.057384132261981,0.6703305968502924,0.8267680016845195
0.935653989412293,-5.064346010587708,0.6681626546526443,0.8232709098462773
0.9287242191771761,-5.071275780822825,0.6653391008241153,0.8192726641035282
0.9218900966335268,-5.078109903366474,0.66110080031191,0.8153243850725433
0.9151616187348972,-5.084838381265104,0.6572635683528859,0.8115902568369525
0.9085577637208642,-5.0914422362791365,0.6540419499750226,0.8078487509818691
0.9021039492396379,-5.0978960507603635,0.6499794654962491,0.8042193557129086
0.8957547599347981,-5.104245240065204,0.6449110208940535,0.7994235605437529
0.889567088724319,-5.110432911275683,0.6417220823516288,0.7960502171658224
0.8834974531659218,-5.116502546834078,0.6380087846900928,0.7926593166691207
0.8774755336534918,-5.122524466346509,0.6343762057869315,0.7891929704135869
0.8716368780438676,-5.128363121956133,0.6310394186300274,0.785919959252743
0.8659645301336828,-5.134035469866318,0.6287448735737932,0.7831169620783001
0.8603909285341226,-5.1396090714658795,0.6268925077149097,0.7807407757904751
0.8548168513975091,-5.145183148602492,0.6235851313421169,0.7766847999727914
0.8493349257304407,-5.15066507426956,0.6217138284014935,0.7738496159929323
0.8439514196987153,-5.156048580301285,0.6191319975007996,0.7705630554822103
0.8386824251509609,-5.16131757484904,0.6168137301498113,0.7676597503310819
0.8334803231102182,-5.1665196768897825,0.6144013686994928,0.7647672940116346
0.8284428426351729,-5.171557157364828,0.6119564577415644,0.761985936481659
0.8235712112037172,-5.176428788796284,0.6091071224216527,0.7593078799684242
0.8188258526709984,-5.181174147329003,0.6067491310155482,0.7566920234066934
0.8142408899976993,-5.1857591100023015,0.6050465788367826,0.7542493756529629
0.80975916609235,-5.190240833907651,0.6019364238588851,0.7514512684432187
0.8054084876851911,-5.19459151231481,0.6001514681963463,0.748984398511871
0.8012062752207001,-5.198793724779301,0.5990957858027263,0.7471312649027922
0.7970479046718657,-5.202952095328135,0.5969443217019457,0.7449646174720699
0.793015234498762,-5.206984765501238,0.5951468233709492,0.7429491702287276
0.7890951127865992,-5.210904887213402,0.5935951886108922,0.7409151849946096
0.785280694078373,-5.214719305921628,0.5919142601990508,0.7387977105565575
0.7815878752546837,-5.218412124745318,0.5912409793573064,0.7367795797278873
0.7780194376385302,-5.22198056236147,0.5893827488122058,0.7347244210958539
0.7745459592889913,-5.22545404071101,0.5878156339155611,0.7326789711177621
0.7711717159028022,-5.228828284097198,0.585959348558146,0.7306169790519303
0.7679145950460072,-5.2320854049539935,0.5849170774887654,0.7286403101881112
0.7648122622441379,-5.235187737755862,0.581627710751088,0.7262714673029408
0.761835615152694,-5.238164384847307,0.5805782006773539,0.7244265456740017
0.7590047976540248,-5.240995202345976,0.5788669694118185,0.7226670503134697
0.7562605576124278,-5.243739442387573,0.5783447646827365,0.7209244952872176
0.7535978339090786,-5.246402166090922,0.5781288216827327,0.719353876147587
0.7510651606175793,-5.248934839382422,0.57649268353032,0.7177273519064457
0.748642037649732,-5.251357962350269,0.5758508107427432,0.7166541421910464
0.7463186168876172,-5.253681383112384,0.5752119368351001,0.715532137278916
0.7440750774623381,-5.2559249225376625,0.574518411027716,0.7143602245867238
0.7419326730741482,-5.258067326925852,0.5735988737771441,0.7131607638781348
0.7398500536352675,-5.2601499463647325,0.5725473094719443,0.7117458219358508
