Iteration,Hg,Hp,Ht,Hr,dist_sum
0,1.1588687500000026,-4.841131249999999,1.1588687500000026,0.9575812500000012,0.0
1,1.1492098493535732,-4.850790150646427,1.1492098493535732,0.9517592723704931,0.03631119315592005
2,1.1395358684513122,-4.86046413154869,1.1395358684513122,0.9468843700442159,0.07245977401636952
3,1.1297643017882888,-4.8702356982117125,1.1297643017882888,0.9404608724439412,0.10881354800449601
4,1.1198906156200894,-4.880109384379911,1.1198906156200894,0.9346362839641484,0.14530025597802687
5,1.1100088309389413,-4.88999116906106,1.1100088309389413,0.9286106741387607,0.1819196443887831
6,1.100250467123588,-4.899749532876414,1.100250467123588,0.9235378293493773,0.21875228393653198
7,1.0907931646976168,-4.909206835302385,1.0907931646976168,0.9173452487729891,0.2557803682273952
8,1.081806835970508,-4.918193164029493,1.081806835970508,0.9118746080716109,0.2925394013005226
9,1.073169008602509,-4.926830991397493,1.073169008602509,0.9065846843555203,0.3291601830784802
10,1.0648180476532532,-4.935181952346747,1.0648180476532532,0.9024423968925812,0.3654885669977741
11,1.05660932595706,-4.9433906740429405,1.05660932595706,0.8971973053566825,0.4017099600834659
12,1.0485504490055704,-4.951449550994431,1.0485504490055704,0.8930988796536466,0.4378909760958563
13,1.040517843317603,-4.959482156682399,1.040517843317603,0.8880161827830629,0.47445550364664474
14,1.0325418078477915,-4.967458192152209,1.0325418078477915,0.8829699373135357,0.5110007011153609
15,1.0246386287351388,-4.975361371264862,1.0246386287351388,0.8766244702565033,0.5474186332814953
16,1.0167581788458067,-4.983241821154195,1.0167581788458067,0.871710189019384,0.5842001285919108
17,1.0089197949398319,-4.991080205060168,1.0089197949398319,0.8670740409302778,0.6207587140786697
18,1.00111495989775,-4.998885040102252,1.00111495989775,0.8620163112078422,0.6576851604626174
19,0.993388234934488,-5.006611765065513,0.993388234934488,0.8572477506229083,0.694499253294888
20,0.9857455070866726,-5.014254492913328,0.9857455070866726,0.8527294067380381,0.7311037449117107
21,0.978234098104625,-5.0217659018953755,0.978234098104625,0.8481648994966687,0.767550160330425
22,0.9708214016394162,-5.029178598360584,0.9708214016394162,0.8436870691387924,0.803750118214127
23,0.9635616906544724,-5.036438309345529,0.9635616906544724,0.8391154259347715,0.8398703236270288
24,0.9564666683637877,-5.0435333316362145,0.9564666683637877,0.8348934363756564,0.8753703512002
25,0.9495283648356202,-5.050471635164381,0.9495283648356202,0.830826851196087,0.9103790337101679
26,0.9426158677380201,-5.057384132261981,0.9426158677380201,0.8267680016845194,0.9453668864778807
27,0.935653989412293,-5.064346010587708,0.935653989412293,0.8232709098462773,0.9807476227075025
28,0.9287242191771761,-5.071275780822825,0.9287242191771761,0.8192726641035282,1.0161421448580488
29,0.921890096633527,-5.078109903366474,0.921890096633527,0.8153243850725436,1.0512547610750482
30,0.9151616187348971,-5.084838381265104,0.9151616187348971,0.8115902568369525,1.0862871944912893
31,0.908557763720864,-5.0914422362791365,0.908557763720864,0.807848750981869,1.121100958407897
32,0.9021039492396378,-5.0978960507603635,0.9021039492396378,0.8042193557129086,1.1551940256216973
33,0.8957547599347981,-5.104245240065204,0.8957547599347981,0.7994235605437526,1.1891691375658529
34,0.889567088724319,-5.110432911275683,0.889567088724319,0.7960502171658224,1.22272010488124
35,0.8834974531659218,-5.116502546834078,0.8834974531659218,0.7926593166691207,1.2557333560015125
36,0.8774755336534916,-5.122524466346509,0.8774755336534916,0.7891929704135869,1.2890830726115565
37,0.8716368780438676,-5.128363121956133,0.8716368780438676,0.785919959252743,1.3219901808157657
38,0.8659645301336828,-5.134035469866318,0.8659645301336828,0.7831169620783001,1.354321517330812
39,0.8603909285341225,-5.1396090714658795,0.8603909285341225,0.780740775790475,1.3862537331867897
