Hg,Hp,Ht,Hr
2.5554312500000025,-3.444568749999999,2.355073437500003,2.155106250000001
2.5346601916022555,-3.4653398083977454,2.335448776027004,2.1428162366274393
2.5144400272518177,-3.4855599727481836,2.3161476949673823,2.130681698226834
2.49514981752157,-3.5048501824784313,2.2965378952311797,2.1189931089654896
2.476472847157374,-3.5235271528426275,2.2782677156335636,2.1075854261202216
2.4582272962551563,-3.5417727037448454,2.2597292291645843,2.096419188616292
2.4403338702927684,-3.5596661297072325,2.242056196387616,2.0854083823034513
2.422672400538543,-3.577327599461458,2.2239565544571773,2.0744796305845004
2.405240564063868,-3.5947594359361332,2.2085125563231696,2.06365919947784
2.3880242005648293,-3.6119757994351716,2.1920233861540543,2.052968454743765
2.370986328471355,-3.6290136715286465,2.1760240771974146,2.0423643037741024
2.3541864845184475,-3.645813515481554,2.1591860507896667,2.0319163225358348
2.3376050843994185,-3.662394915600583,2.1419052156458855,2.0216020590929427
2.3212207552626203,-3.678779244737381,2.1264750884931063,2.011407706240189
2.305032639944583,-3.6949673600554185,2.108448084646186,2.001268365583078
2.289078557844044,-3.7109214421559575,2.092131617932532,1.991283663678852
2.2734381773984524,-3.726561822601549,2.0749135696808727,1.9814870297492027
2.258107753608311,-3.7418922463916893,2.0574821897339457,1.9718988973370313
2.243044322086512,-3.7569556779134885,2.0433337062067256,1.962513631890978
2.228220913872644,-3.7717790861273572,2.0280863389374457,1.9532753573343211
2.213713866915861,-3.7862861330841397,2.0127501993067596,1.944282980210895
2.199533283065306,-3.8004667169346957,2.0002955261889888,1.9355496347840142
2.185673117248668,-3.814326882751333,1.9858743015062292,1.9270305398581091
2.1720421368664686,-3.827957863133533,1.973840251783081,1.9185972316923021
2.15860724447584,-3.841392755524161,1.9585180871525694,1.9102931918258075
2.145404783488978,-3.854595216511023,1.9472719236969764,1.9021413149488167
2.1324017323151496,-3.8675982676848513,1.9344582611353935,1.894145288620667
2.1195667105081695,-3.880433289491832,1.9228744158989373,1.8862589526418199
2.106862162208347,-3.893137837791654,1.9100450288868762,1.8784560196867628
2.0942431525726923,-3.905756847427309,1.8976144072467047,1.8707435165843234
2.0816882663141945,-3.9183117336858064,1.8855105796172802,1.8630988242948625
2.0691472256348726,-3.9308527743651287,1.872803402183844,1.8554846621025285
2.0565908912361577,-3.9434091087638437,1.8586820556021366,1.8478648661184485
2.0438853163058903,-3.9561146836941115,1.841429797223689,1.840109384841316
2.0311869189108847,-3.9688130810891167,1.8246677360855317,1.8323775655139833
2.0187793106884264,-3.9812206893115754,1.8127976196048485,1.8248414591249624
2.006566765954953,-3.993433234045048,1.8002189059658975,1.8174673803293366
1.9948942494218116,-4.005105750578189,1.7883871107698055,1.8103982922585382
1.9836095144840844,-4.016390485515917,1.7787719627708738,1.8035832067841813
1.972638122711583,-4.027361877288419,1.7673688150056255,1.7969316850539412
1.9619830287629363,-4.038016971237065,1.7569948318047874,1.7905233929673376
1.9516063815594604,-4.0483936184405405,1.7459589772836546,1.7843147430669777
1.941490882365077,-4.058509117634925,1.7350851912952134,1.7782673322483862
1.9315928144033516,-4.068407185596649,1.727148091858942,1.7723982415865958
1.9217835366316816,-4.07821646336832,1.718379078927671,1.766613037865632
1.912073392516985,-4.087926607483016,1.7075435634882459,1.7608673290086911
1.9025194915607102,-4.097480508439291,1.6945800635082353,1.7552342370848213
1.89304718331143,-4.106952816688571,1.6819655775768572,1.7496224912954248
1.8836583993659968,-4.116341600634005,1.6711436071466115,1.7440957030796538
1.8743708981271254,-4.125629101872876,1.6601980610814406,1.7386203036370553
1.865185978434868,-4.134814021565133,1.6500093815383652,1.7331886529089597
1.8562097391582006,-4.143790260841801,1.6404736707698933,1.7279032706794117
1.847413619812194,-4.152586380187807,1.631678998623689,1.7227118984102086
1.8388726881254098,-4.161127311874591,1.6218070861550808,1.7176807625928037
1.8305346998556122,-4.169465300144389,1.6139332871158998,1.7127514575912741
1.8224610295039403,-4.177538970496061,1.605857616314963,1.7079446154877571
1.814608726688851,-4.185391273311151,1.5990454952928366,1.7032765263770093
1.8069822767510133,-4.193017723248987,1.590984173395269,1.6987553592783922
1.799547595239305,-4.200452404760696,1.58061484739892,1.6943445303711537
1.7922137152417563,-4.207786284758245,1.5696276510094616,1.689948499811867
