Hg,Hp,Ht,Hr
4.511593750000002,-1.4884062499999993,2.106812500000002,2.3387875000000014
4.464545768524778,-1.535454231475223,2.0892638914997788,2.3300500613714976
4.4160616974429105,-1.5839383025570908,2.0720739768429106,2.317677283657765
4.3524757933948415,-1.6475242066051594,2.0551067203198423,2.304593581345346
4.328153199285318,-1.6718468007146834,2.038832285085318,2.2947216739680676
4.296092396197635,-1.703907603802366,2.0229952199476364,2.285581848927299
4.2702608788586645,-1.7297391211413364,2.007546376658665,2.2757407635612137
4.23197090984859,-1.768029090151411,1.9924391690235908,2.2678942714479517
4.179575016310553,-1.8204249836894486,1.9775989860105532,2.25689879107957
4.146163044027667,-1.853836955972334,1.9629695296026681,2.24854471628818
4.089515147263135,-1.9104848527368665,1.9484934997631354,2.242809180514273
4.06978035172813,-1.930219648271871,1.9341775347781311,2.234306176327676
4.032201503578543,-1.9677984964214583,1.9200242650785442,2.2266346226030356
4.001330568246387,-1.9986694317536142,1.9060074829713882,2.218217328315935
3.9598488634425766,-2.040151136557425,1.8920832253425774,2.2091891391362304
3.9421861720110374,-2.057813827988963,1.8782003057610388,2.203737388833241
3.9054457997006002,-2.0945542002994006,1.8643083854006015,2.1925192973663457
3.871978667144059,-2.1280213328559423,1.8503419460690604,2.182187121173454
3.845853459201326,-2.154146540798675,1.8362861870013272,2.1698811046965076
3.792641468247875,-2.207358531752126,1.8220325420978767,2.157794177104354
3.757173976332914,-2.242826023667088,1.8079126063329152,2.1524727039560556
3.7127338369111555,-2.2872661630888453,1.793864901411157,2.1412828215740842
3.6945472955984435,-2.305452704401557,1.7801036957984453,2.1342376880108507
3.673384288472153,-2.326615711527848,1.7667369775221542,2.1260028152743917
3.6315235912063284,-2.3684764087936725,1.7536734892063301,2.115561682640404
3.615068346492808,-2.3849316535071927,1.74076964336781,2.1151351153939526
3.56190343907298,-2.438096560927021,1.7280092503729814,2.105275197739348
3.5163207514063615,-2.48367924859364,1.7153445072313633,2.098916807322085
3.482574027128915,-2.517425972871086,1.7027272642289168,2.0950936614596
3.4575748265620403,-2.5424251734379606,1.6901764734370424,2.0893037512083703
3.4430148219953978,-2.5569851780046036,1.6776677994953992,2.0833679669371294
3.385327377479649,-2.6146726225203523,1.6651983721796508,2.075166720891345
3.3674813737842944,-2.6325186262157074,1.652817693184296,2.067507811085215
3.3372441276808837,-2.6627558723191176,1.6405405041808854,2.062936671503034
3.321561844281762,-2.678438155718239,1.6283501937817635,2.0583352491797293
3.3009370502924424,-2.6990629497075593,1.6162381409174438,2.0486984268029462
3.253899847099645,-2.7461001529003566,1.6042354249996467,2.0463823625974293
3.2270174485537093,-2.7729825514462925,1.5922457254537108,2.0385166085668955
3.217023328441154,-2.7829766715588473,1.5803879681411561,2.0376343218654456
3.193436229944571,-2.80656377005543,1.5685448233195733,2.0301116331544136
3.143073313390139,-2.856926686609863,1.5568078858901406,2.020912288686517
3.1122231663855553,-2.8877768336144465,1.5451471665855567,2.0175360564083546
3.0781669981846047,-2.921833001815396,1.5335408422846073,2.0117599636969827
3.0641013034949873,-2.935898696505014,1.522069614344989,2.007387082083781
3.0187050097596835,-2.9812949902403183,1.5106458397596854,1.9994963362925122
2.9951852504499286,-3.0048147495500728,1.4993861710749308,1.9929302569297709
2.948550503265735,-3.0514494967342665,1.4882478964657366,1.9896723216012422
2.932236397545256,-3.067763602454745,1.4771873332447698,1.9862041339405128
2.897162212966139,-3.102837787033862,1.466276420070137,1.9844575879391269
