Iteration,Hg,Hp,Ht,Hr,dist_sum
68,0.7463186168876172,-5.253681383112384,0.7463186168876172,0.7463186168876172,2.1798340781006007
69,0.7440750774623381,-5.2559249225376625,0.7440750774623381,0.7440750774623381,2.2018765103319002
70,0.741932673074148,-5.258067326925852,0.741932673074148,0.741932673074148,2.223371362320299
71,0.7398500536352675,-5.2601499463647325,0.7398500536352675,0.7398500536352675,2.2445700070834107
72,0.7378416378345266,-5.262158362165475,0.7378416378345266,0.7378416378345266,2.2653883072634993
73,0.7358985493769131,-5.264101450623088,0.7358985493769131,0.7358985493769131,2.2857934665229993
74,0.734033222842871,-5.2659667771571295,0.734033222842871,0.734033222842871,2.3058572436535982
75,0.7322466264642854,-5.267753373535717,0.7322466264642854,0.7322466264642854,2.3253423034976097
76,0.7305137762187234,-5.269486223781278,0.7305137762187234,0.7305137762187234,2.344537087240145
77,0.7288110518367598,-5.271188948163242,0.7288110518367598,0.7288110518367598,2.3637518488518454
78,0.7271884496160343,-5.272811550383967,0.7271884496160343,0.7271884496160343,2.38250724516598
79,0.725637443339239,-5.274362556660762,0.725637443339239,0.725637443339239,2.4007827665839274
80,0.7241448887047748,-5.275855111295226,0.7241448887047748,0.7241448887047748,2.4186929702433284
81,0.7226978368861376,-5.2773021631138635,0.7226978368861376,0.7226978368861376,2.436399835264338
82,0.7212999944704921,-5.278700005529508,0.7212999944704921,0.7212999944704921,2.4539662261932356
83,0.7199525048958354,-5.280047495104166,0.7199525048958354,0.7199525048958354,2.4713794256104182
84,0.7186472378086946,-5.281352762191307,0.7186472378086946,0.7186472378086946,2.4885516833283114
85,0.7173530595458596,-5.282646940454142,0.7173530595458596,0.7173530595458596,2.505892665002889
86,0.7161087720713605,-5.28389122792864,0.7161087720713605,0.7161087720713605,2.522865970470191
87,0.7148954687206941,-5.285104531279307,0.7148954687206941,0.7148954687206941,2.539732822428855
88,0.7137141527670737,-5.286285847232927,0.7137141527670737,0.7137141527670737,2.5563298817426054
89,0.7125647032661037,-5.287435296733897,0.7125647032661037,0.7125647032661037,2.5726377669631844
90,0.7114357166052354,-5.288564283394765,0.7114357166052354,0.7114357166052354,2.588916875573501
91,0.7103355084328471,-5.289664491567155,0.7103355084328471,0.7103355084328471,2.604816013847186
92,0.7092595975763905,-5.29074040242361,0.7092595975763905,0.7092595975763905,2.6206685697083474
93,0.7082055563007941,-5.2917944436992075,0.7082055563007941,0.7082055563007941,2.6362739837473574
94,0.7071643727954617,-5.29283562720454,0.7071643727954617,0.7071643727954617,2.6518608864640694
95,0.7061613040540609,-5.29383869594594,0.7061613040540609,0.7061613040540609,2.6672362152893454
96,0.7051976932330869,-5.294802306766915,0.7051976932330869,0.7051976932330869,2.682204051597303
97,0.7042585636618444,-5.295741436338156,0.7042585636618444,0.7042585636618444,2.6970347498443346
98,0.7033529655715498,-5.29664703442845,0.7033529655715498,0.7033529655715498,2.7116206997863084
99,0.7024826268205265,-5.297517373179475,0.7024826268205265,0.7024826268205265,2.7259491930297317
100,0.7016408434360866,-5.298359156563913,0.7016408434360866,0.7016408434360866,2.739904407936465
101,0.7008174651693152,-5.2991825348306865,0.7008174651693152,0.7008174651693152,2.75372884204508
102,0.7000156851193534,-5.299984314880648,0.7000156851193534,0.7000156851193534,2.767331064834527
103,0.6992407996745936,-5.300759200325408,0.6992407996745936,0.6992407996745936,2.7806629644649816
104,0.698494131318659,-5.3015058686813425,0.698494131318659,0.698494131318659,2.7937912935080944
105,0.6977596445090594,-5.302240355490942,0.6977596445090594,0.6977596445090594,2.806758081249651
106,0.6970370407430027,-5.302962959256998,0.6970370407430027,0.6970370407430027,2.8196419886051416
107,0.6963433465847565,-5.303656653415245,0.6963433465847565,0.6963433465847565,2.8323806652859926
108,0.6956895551878371,-5.304310444812164,0.6956895551878371,0.6956895551878371,2.8446992638465485
109,0.6950664706169476,-5.304933529383053,0.6950664706169476,0.6950664706169476,2.8568149711800035
110,0.6944713732231687,-5.305528626776833,0.6944713732231687,0.6944713732231687,2.8686488942246537
111,0.6938779067550646,-5.306122093244936,0.6938779067550646,0.6938779067550646,2.8804154677990352
112,0.6933017863571406,-5.306698213642861,0.6933017863571406,0.6933017863571406,2.8921562998030046
113,0.6927502944289833,-5.307249705571017,0.6927502944289833,0.6927502944289833,2.9036176692906506
114,0.6922198819413037,-5.307780118058698,0.6922198819413037,0.6922198819413037,2.9148663774777543
115,0.6917025775010602,-5.30829742249894,0.6917025775010602,0.6917025775010602,2.9258889994060375
116,0.691187068328098,-5.308812931671904,0.691187068328098,0.691187068328098,2.9369756832548495
117,0.6906859775863787,-5.309314022413623,0.6906859775863787,0.6906859775863787,2.9479177228386337
118,0.6901943797212642,-5.309805620278736,0.6901943797212642,0.6901943797212642,2.9587671541123717
119,0.6897109103235413,-5.31028908967646,0.6897109103235413,0.6897109103235413,2.969479153711332
120,0.6892371417167937,-5.310762858283208,0.6892371417167937,0.6892371417167937,2.9801575833442913
121,0.6887510938555995,-5.311248906144401,0.6887510938555995,0.6887510938555995,2.9908276003265133
122,0.6882731063553612,-5.31172689364464,0.6882731063553612,0.6882731063553612,3.0015232458466294
123,0.6877912181948952,-5.312208781805105,0.6877912181948952,0.6877912181948952,3.0122629248636863
124,0.6872918758296712,-5.312708124170331,0.6872918758296712,0.6872918758296712,3.023258184338112
125,0.6867914409988155,-5.313208559001186,0.6867914409988155,0.6867914409988155,3.0343309112147425
126,0.686302307281725,-5.313697692718277,0.686302307281725,0.686302307281725,3.0452517444019667
127,0.6858113008596693,-5.314188699140332,0.6858113008596693,0.6858113008596693,3.056205931394426
128,0.6853376383377551,-5.314662361662246,0.6853376383377551,0.6853376383377551,3.0670213446524137
129,0.6848813370330986,-5.315118662966902,0.6848813370330986,0.6848813370330986,3.077524557304414
130,0.6844334923066104,-5.315566507693391,0.6844334923066104,0.6844334923066104,3.0880033375829723
131,0.6840122037410897,-5.315987796258911,0.6840122037410897,0.6840122037410897,3.0981363056161504
132,0.6836106013302129,-5.316389398669788,0.6836106013302129,0.6836106013302129,3.1080243407952093
133,0.6832126594533958,-5.316787340546606,0.6832126594533958,0.6832126594533958,3.117823083031746
134,0.6828328521112172,-5.317167147888783,0.6828328521112172,0.6828328521112172,3.1272984624979117
135,0.6824554338258232,-5.317544566174178,0.6824554338258232,0.6824554338258232,3.136962209097759
136,0.6820976028604266,-5.317902397139574,0.6820976028604266,0.6820976028604266,3.1463069907673114
137,0.6817501466152809,-5.318249853384721,0.6817501466152809,0.6817501466152809,3.1555448163185744
138,0.6814214191329604,-5.318578580867041,0.6814214191329604,0.6814214191329604,3.16457213470317
139,0.6811124495361681,-5.318887550463833,0.6811124495361681,0.6811124495361681,3.1733430505541516
140,0.6808135838556894,-5.319186416144311,0.6808135838556894,0.6808135838556894,3.181903119101605
141,0.6805216818908998,-5.319478318109101,0.6805216818908998,0.6805216818908998,3.19043365662029
142,0.6802442339997543,-5.319755766000248,0.6802442339997543,0.6802442339997543,3.1987497878049314
143,0.6799847946500406,-5.320015205349961,0.6799847946500406,0.6799847946500406,3.206791526370738
144,0.6797405487110627,-5.320259451288939,0.6797405487110627,0.6797405487110627,3.214567923587122
145,0.679500894984995,-5.320499105015006,0.679500894984995,0.679500894984995,3.22225835911921
146,0.6792642953914401,-5.320735704608562,0.6792642953914401,0.6792642953914401,3.229814583023124
147,0.6790278099630522,-5.320972190036948,0.6790278099630522,0.6790278099630522,3.2374116253487966
148,0.6787980501573544,-5.3212019498426475,0.6787980501573544,0.6787980501573544,3.2449249684890873
149,0.6785745108281594,-5.321425489171842,0.6785745108281594,0.6785745108281594,3.252296189036359
150,0.6783461032625142,-5.321653896737487,0.6783461032625142,0.6783461032625142,3.259727682391638
151,0.6781135591492821,-5.321886440850719,0.6781135591492821,0.6781135591492821,3.2673025828260833
152,0.6778875885814576,-5.322112411418544,0.6778875885814576,0.6778875885814576,3.2747207125707143
153,0.6776645665886359,-5.322335433411365,0.6776645665886359,0.6776645665886359,3.2821536434260823
154,0.6774382452612201,-5.322561754738781,0.6774382452612201,0.6774382452612201,3.28963182115408
155,0.6772054152807006,-5.3227945847193,0.6772054152807006,0.6772054152807006,3.297086753991709
156,0.6769669396845333,-5.323033060315468,0.6769669396845333,0.6769669396845333,3.304729127678308
157,0.6767308167663938,-5.323269183233607,0.6767308167663938,0.6767308167663938,3.3123737674556124
158,0.6764917292177285,-5.3235082707822725,0.6764917292177285,0.6764917292177285,3.320106046790475
159,0.6762576299576352,-5.323742370042366,0.6762576299576352,0.6762576299576352,3.3275833309529057
160,0.676006559517195,-5.3239934404828055,0.676006559517195,0.676006559517195,3.3354134683085963
161,0.6757485975096775,-5.324251402490324,0.6757485975096775,0.6757485975096775,3.343388004695672
162,0.6754922896749551,-5.3245077103250456,0.6754922896749551,0.6754922896749551,3.351410725225791
163,0.6752496954133277,-5.324750304586673,0.6752496954133277,0.6752496954133277,3.359168914273529
164,0.6749977811125151,-5.325002218887486,0.6749977811125151,0.6749977811125151,3.367010500549214
165,0.6747511160269747,-5.3252488839730265,0.6747511160269747,0.6747511160269747,3.3748200439794465
166,0.6745139853930212,-5.32548601460698,0.6745139853930212,0.6745139853930212,3.3825163130928644
167,0.6742857929618552,-5.325714207038146,0.6742857929618552,0.6742857929618552,3.390055805625524
168,0.6740656269318249,-5.3259343730681765,0.6740656269318249,0.6740656269318249,3.3974396858664346
169,0.6738494021743283,-5.326150597825672,0.6738494021743283,0.6738494021743283,3.404665063506259
170,0.6736334462837669,-5.326366553716234,0.6736334462837669,0.6736334462837669,3.4119557600043766
171,0.6734259211636655,-5.326574078836336,0.6734259211636655,0.6734259211636655,3.4191070217915605
172,0.6732293964071153,-5.326770603592885,0.6732293964071153,0.6732293964071153,3.426091210526063
173,0.6730424621988191,-5.326957537801182,0.6730424621988191,0.6730424621988191,3.4329371295075717
174,0.6728629987452747,-5.327137001254727,0.6728629987452747,0.6728629987452747,3.439644755274612
175,0.6726875655723011,-5.3273124344277,0.6726875655723011,0.6726875655723011,3.446237328185153
176,0.6725127752778167,-5.3274872247221845,0.6725127752778167,0.6725127752778167,3.4528627592776964
177,0.672347396164777,-5.327652603835224,0.672347396164777,0.672347396164777,3.45926978167019
178,0.6721853477532377,-5.327814652246763,0.6721853477532377,0.6721853477532377,3.465659883774405
179,0.6720310046360672,-5.327968995363934,0.6720310046360672,0.6720310046360672,3.4719333789230973
180,0.6718848931429061,-5.328115106857095,0.6718848931429061,0.6718848931429061,3.4780000922578855
181,0.6717376164384982,-5.328262383561503,0.6717376164384982,0.6717376164384982,3.4840292991593085
182,0.6715801840648187,-5.328419815935183,0.6715801840648187,0.6715801840648187,3.490324657772413
183,0.6714321227287627,-5.3285678772712375,0.6714321227287627,0.6714321227287627,3.4964125618173028
184,0.6712873559305912,-5.328712644069409,0.6712873559305912,0.6712873559305912,3.502421238382106
185,0.671145039409122,-5.328854960590879,0.671145039409122,0.671145039409122,3.508379257137407
186,0.6710022179221277,-5.328997782077874,0.6710022179221277,0.6710022179221277,3.5143174624214595
187,0.6708600418348851,-5.329139958165117,0.6708600418348851,0.6708600418348851,3.5202450127526133
188,0.6707234504032952,-5.329276549596706,0.6707234504032952,0.6707234504032952,3.5260853615605443
189,0.6705870898634438,-5.329412910136557,0.6705870898634438,0.6705870898634438,3.53180744487631
190,0.6704467465868176,-5.3295532534131835,0.6704467465868176,0.6704467465868176,3.5376976726252245
191,0.6703098616062042,-5.329690138393796,0.6703098616062042,0.6703098616062042,3.5433938763426416
192,0.6701693220420142,-5.329830677957987,0.6701693220420142,0.6701693220420142,3.5492763643264977
193,0.6700365106350213,-5.32996348936498,0.6700365106350213,0.6700365106350213,3.5549650578346608
194,0.6699038088624729,-5.330096191137529,0.6699038088624729,0.6699038088624729,3.560723962952803
195,0.6697749122487582,-5.330225087751243,0.6697749122487582,0.6697749122487582,3.5664022749748385
196,0.6696472300229029,-5.330352769977098,0.6696472300229029,0.6696472300229029,3.572009685360178
197,0.6695176166253494,-5.330482383374653,0.6695176166253494,0.6695176166253494,3.5776003625065282
198,0.6693848001371554,-5.330615199862847,0.6693848001371554,0.6693848001371554,3.5833332895760224
199,0.6692588436186088,-5.330741156381392,0.6692588436186088,0.6692588436186088,3.588919956330068
200,0.6691322975581079,-5.330867702441893,0.6691322975581079,0.6691322975581079,3.5945123242806147
201,0.6690075076574505,-5.330992492342551,0.6690075076574505,0.6690075076574505,3.600173859079929
202,0.6688889225957291,-5.331111077404272,0.6688889225957291,0.6688889225957291,3.6056488679986423
203,0.6687745469918605,-5.331225453008141,0.6687745469918605,0.6687745469918605,3.6110721110647814
204,0.6686656887387411,-5.3313343112612595,0.6686656887387411,0.6686656887387411,3.616316654959938
205,0.6685564498963183,-5.331443550103683,0.6685564498963183,0.6685564498963183,3.6215304028085478
206,0.6684456026740643,-5.331554397325936,0.6684456026740643,0.6684456026740643,3.6267447893868874
207,0.6683353633940229,-5.3316646366059794,0.6683353633940229,0.6683353633940229,3.631995519974087
208,0.6682290175249618,-5.33177098247504,0.6682290175249618,0.6682290175249618,3.6371942260132792
209,0.6681283650656337,-5.331871634934367,0.6681283650656337,0.6681283650656337,3.6422216195650834
210,0.6680288079895622,-5.331971192010439,0.6680288079895622,0.6680288079895622,3.647180329479689
211,0.6679282616442437,-5.332071738355757,0.6679282616442437,0.6679282616442437,3.652171495524699
212,0.6678250860782563,-5.332174913921745,0.6678250860782563,0.6678250860782563,3.6571637162971156
213,0.6677225971074014,-5.3322774028926,0.6677225971074014,0.6677225971074014,3.6622105349738963
214,0.6676250528168048,-5.332374947183196,0.6676250528168048,0.6676250528168048,3.6670910960850582
215,0.6675256083097485,-5.332474391690253,0.6675256083097485,0.6675256083097485,3.6720020965438347
216,0.6674251488458988,-5.332574851154103,0.6674251488458988,0.6674251488458988,3.6769736338426986
217,0.6673244843325167,-5.332675515667486,0.6673244843325167,0.6673244843325167,3.6819174971638393
218,0.6672303458360515,-5.33276965416395,0.6672303458360515,0.6672303458360515,3.686698483521184
219,0.6671373106373278,-5.332862689362674,0.6671373106373278,0.6671373106373278,3.6913219472795302
220,0.6670402333054576,-5.332959766694543,0.6670402333054576,0.6670402333054576,3.6960598525164183
221,0.6669476441805545,-5.333052355819447,0.6669476441805545,0.6669476441805545,3.700728171233629
222,0.666860755126292,-5.33313924487371,0.666860755126292,0.666860755126292,3.7052426754967365
223,0.6667777186899678,-5.333222281310033,0.6667777186899678,0.6667777186899678,3.7096651615790237
224,0.6666969303582448,-5.333303069641757,0.6666969303582448,0.6666969303582448,3.714034928863193
225,0.6666173511765303,-5.333382648823471,0.6666173511765303,0.6666173511765303,3.718420588910651
226,0.6665402937141505,-5.333459706285851,0.6665402937141505,0.6665402937141505,3.7227588610904867
227,0.6664670829058964,-5.3335329170941055,0.6664670829058964,0.6664670829058964,3.726954134208752
228,0.6663894008934155,-5.333610599106585,0.6663894008934155,0.6663894008934155,3.731236906357474
229,0.6663120019750286,-5.333687998024973,0.6663120019750286,0.6663120019750286,3.7355216919116936
230,0.6662350501317358,-5.333764949868264,0.6662350501317358,0.6662350501317358,3.7397554057742415
231,0.6661599253015718,-5.333840074698429,0.6661599253015718,0.6661599253015718,3.7439630475070937
232,0.6660889460075062,-5.3339110539924945,0.6660889460075062,0.6660889460075062,3.7480319914807194
233,0.6660185232264378,-5.3339814767735625,0.6660185232264378,0.6660185232264378,3.752091917024196
234,0.6659491641081008,-5.3340508358919,0.6659491641081008,0.6659491641081008,3.756072508961081
235,0.6658776837269166,-5.334122316273085,0.6658776837269166,0.6658776837269166,3.7601376334949945
236,0.6658099866329246,-5.334190013367077,0.6658099866329246,0.6658099866329246,3.764068739953082
237,0.6657444882880347,-5.334255511711967,0.6657444882880347,0.6657444882880347,3.7679647985566707
238,0.6656809668994625,-5.334319033100539,0.6656809668994625,0.6656809668994625,3.771818036348005
239,0.6656165815614945,-5.334383418438506,0.6656165815614945,0.6656165815614945,3.7756756275004606
240,0.6655563729059136,-5.334443627094088,0.6655563729059136,0.6655563729059136,3.7794060443472564
241,0.6654988973039784,-5.334501102696023,0.6654988973039784,0.6654988973039784,3.7830134740019323
242,0.6654408437818915,-5.334559156218109,0.6654408437818915,0.6654408437818915,3.786706535920243
243,0.6653858579403804,-5.334614142059621,0.6653858579403804,0.6653858579403804,3.7902778539849242
244,0.6653273670733281,-5.334672632926673,0.6653273670733281,0.6653273670733281,3.793901848541103
245,0.665272258446121,-5.3347277415538805,0.665272258446121,0.665272258446121,3.797406376153944
246,0.6652128837260668,-5.334787116273935,0.6652128837260668,0.6652128837260668,3.8009698415518383
247,0.6651522475891528,-5.334847752410848,0.6651522475891528,0.6651522475891528,3.8046440806841773
248,0.665086251595171,-5.33491374840483,0.665086251595171,0.665086251595171,3.8084797318081174
249,0.6650237904749564,-5.334976209525045,0.6650237904749564,0.6650237904749564,3.8121889724542837
250,0.6649599651242193,-5.3350400348757825,0.6649599651242193,0.6649599651242193,3.815893573279704
251,0.6648961461379715,-5.335103853862029,0.6648961461379715,0.6648961461379715,3.819582210343435
252,0.6648240165599612,-5.33517598344004,0.6648240165599612,0.6648240165599612,3.8234817777545738
253,0.6647551365754949,-5.335244863424506,0.6647551365754949,0.6647551365754949,3.8272528656367775
254,0.6646785427867193,-5.335321457213282,0.6646785427867193,0.6646785427867193,3.8311917706309337
255,0.6645921709386389,-5.335407829061363,0.6645921709386389,0.6645921709386389,3.8352223254453066
256,0.6644802806564052,-5.335519719343596,0.6644802806564052,0.6644802806564052,3.839830831673371
257,0.6643733957440556,-5.335626604255945,0.6643733957440556,0.6643733957440556,3.8442874277395713
258,0.6642691184994572,-5.335730881500545,0.6642691184994572,0.6642691184994572,3.8487138682321023
259,0.6641615694016533,-5.335838430598348,0.6641615694016533,0.6641615694016533,3.853243013789606
260,0.6640551447108025,-5.335944855289198,0.6640551447108025,0.6640551447108025,3.857711130578846
261,0.6639504791042488,-5.336049520895753,0.6639504791042488,0.6639504791042488,3.862165895849443
262,0.6638520799480447,-5.336147920051956,0.6638520799480447,0.6638520799480447,3.866473851130582
263,0.6637478855348542,-5.336252114465148,0.6637478855348542,0.6637478855348542,3.8707773201150886
264,0.6636495239529105,-5.336350476047091,0.6636495239529105,0.6636495239529105,3.8749389301563695
265,0.6635523138951035,-5.336447686104899,0.6635523138951035,0.6635523138951035,3.8790616610016624
266,0.6634580015006659,-5.336541998499335,0.6634580015006659,0.6634580015006659,3.8831492905500093
267,0.663369806254079,-5.336630193745922,0.663369806254079,0.663369806254079,3.887102155903462
268,0.6632873317270428,-5.336712668272959,0.6632873317270428,0.6632873317270428,3.890924692012251
269,0.6632089623053383,-5.336791037694663,0.6632089623053383,0.6632089623053383,3.8946211888102713
270,0.6631283450992409,-5.336871654900761,0.6631283450992409,0.6631283450992409,3.898260068090324
271,0.663043698678272,-5.336956301321729,0.663043698678272,0.663043698678272,3.9020074376112897
272,0.6629631472408077,-5.337036852759193,0.6629631472408077,0.6629631472408077,3.9057093078413794
273,0.6628878219513386,-5.337112178048662,0.6628878219513386,0.6628878219513386,3.909289099083209
274,0.6628129281652996,-5.337187071834702,0.6628129281652996,0.6628129281652996,3.912750832501777
275,0.662734444022068,-5.337265555977933,0.662734444022068,0.662734444022068,3.9163229678862725
276,0.6626610527686785,-5.337338947231323,0.6626610527686785,0.6626610527686785,3.9197772792031285
277,0.6625917845217475,-5.337408215478254,0.6625917845217475,0.6625917845217475,3.9231176497102376
278,0.6625253173902814,-5.337474682609719,0.6625253173902814,0.6625253173902814,3.9265004251041784
279,0.6624601450306256,-5.337539854969376,0.6624601450306256,0.6624601450306256,3.929838093131846
280,0.6623961278443312,-5.337603872155671,0.6623961278443312,0.6623961278443312,3.9331510626404285
281,0.6623290855633749,-5.337670914436626,0.6623290855633749,0.6623290855633749,3.9365172953029512
282,0.6622657612796866,-5.337734238720314,0.6622657612796866,0.6622657612796866,3.939824157346636
283,0.6622045308949527,-5.337795469105048,0.6622045308949527,0.6622045308949527,3.943021924460773
284,0.6621409468932737,-5.337859053106727,0.6621409468932737,0.6621409468932737,3.946363086856631
285,0.6620781307815067,-5.337921869218494,0.6620781307815067,0.6620781307815067,3.949839323947412
286,0.662018783442046,-5.337981216557956,0.662018783442046,0.662018783442046,3.953241264245722
287,0.6619632878227962,-5.338036712177206,0.6619632878227962,0.6619632878227962,3.956530971874293
288,0.6619113939670999,-5.338088606032901,0.6619113939670999,0.6619113939670999,3.9597121484519855
289,0.6618622165237265,-5.338137783476275,0.6618622165237265,0.6618622165237265,3.9627883735867337
290,0.6618090946280046,-5.338190905371997,0.6618090946280046,0.6618090946280046,3.965904063476601
291,0.6617518342829566,-5.338248165717045,0.6617518342829566,0.6617518342829566,3.9691506359912827
292,0.6616922608151937,-5.338307739184807,0.6616922608151937,0.6616922608151937,3.9725388013444034
293,0.6616317154460682,-5.338368284553933,0.6616317154460682,0.6616317154460682,3.9759340819765465
294,0.6615693935649539,-5.338430606435048,0.6615693935649539,0.6615693935649539,3.9793381137164054
295,0.6615042335845266,-5.338495766415475,0.6615042335845266,0.6615042335845266,3.9827780808460362
296,0.6614423941283873,-5.338557605871614,0.6614423941283873,0.6614423941283873,3.986177956436232
297,0.6613801976300341,-5.3386198023699665,0.6613801976300341,0.6613801976300341,3.9894656657469785
298,0.6613134303466365,-5.3386865696533645,0.6613134303466365,0.6613134303466365,3.9929461483418045
