Hg,Hp,Ht,Hr
2.681118750000003,-3.317631249999998,2.4801234375000036,1.8342500000000006
2.6613079589644597,-3.337442041035541,2.4621005308951895,1.8260561326479166
2.642115491834906,-3.3566345081650946,2.442462253344571,1.817442379693988
2.6239213192219006,-3.3748286807781,2.4253161448173697,1.8071351853057982
2.6064729814794054,-3.392277018520596,2.406380778929943,1.7995309220659677
2.5895847413492117,-3.4091652586507895,2.390423354372392,1.794000955531073
2.571814419533019,-3.4256855804669826,2.371498391131105,1.7871383156084224
2.556797455897377,-3.441952544102624,2.356643854109546,1.7762294214318612
2.5407196707550677,-3.4580303292449335,2.340949054043169,1.7681728408087265
2.5248274371804564,-3.473922562819545,2.3245230175649727,1.760381757818951
2.508974695262668,-3.489775304737333,2.3094913779923796,1.755135353137705
2.49330051349257,-3.505449486507432,2.2938721734865437,1.744673449477623
2.4789783899215987,-3.5210216100784026,2.27835443781413,1.7409162165573597
2.463452376234091,-3.53654762376591,2.261845503304327,1.7339203224972064
2.4480563465517085,-3.5519436534482924,2.245560716218529,1.7259369548078523
2.4327164661189,-3.5672835338811,2.2293531473870143,1.722293114654974
2.417460625487476,-3.582539374512525,2.2130820642144133,1.71359460500229
2.402251297942442,-3.597748702057559,2.1982304431272643,1.7068808201959464
2.386982749704748,-3.613017250295253,2.179790526007902,1.7030904209222093
2.371552283375478,-3.6284477166245224,2.162005439491283,1.700271526281507
2.35605212904246,-3.643947870957541,2.145675017968137,1.692910266347557
2.3408910757574066,-3.659108924242595,2.1303689599392026,1.6863724810855012
2.3258873008475893,-3.674112699152412,2.11571593156456,1.6795085939848744
2.3113691853640392,-3.688630814635962,2.100708793317152,1.6733276654906013
2.297222127824526,-3.7027778721754747,2.086304162195332,1.6653301931066815
2.2833396341040464,-3.7166603658959554,2.0722497208459534,1.6570059111410693
2.2696536683917263,-3.730346331608275,2.0575038843900906,1.650755497977149
2.2561277391134604,-3.7438722608865405,2.0443372496805203,1.6432151943068516
2.2427698926432353,-3.757230107356767,2.0312283750173346,1.6377236717730654
2.229588299254044,-3.7704117007459574,2.0181651039813766,1.6287420819493588
2.21655394648431,-3.783446053515691,2.0043472830192086,1.622636683026869
2.203651307466333,-3.796348692533668,1.991265967405731,1.6165843729779883
2.190870129179167,-3.8091298708208345,1.9780769656645125,1.6085316715977358
2.178152235671334,-3.821847764328667,1.9641373076185864,1.6014656832358511
2.165454423633097,-3.8345455763669047,1.94524866624592,1.6002664598905454
2.1527707805583303,-3.8472292194416715,1.9256663998090908,1.6026358117123352
2.1401918880050212,-3.8598081119949796,1.9132872638803522,1.5945011800832447
2.1277990655540338,-3.872200934445967,1.9001521026212982,1.5891028543149879
2.1155888928370716,-3.88441110716293,1.8868299653657674,1.5823086441711391
2.103561251885306,-3.8964387481146954,1.8744824879092339,1.5771565225537807
2.091728728194222,-3.9082712718057793,1.8612086796119367,1.5720896419034815
2.080100611848029,-3.9198993881519724,1.850373889882023,1.56738452285707
2.068776388017087,-3.9312236119829134,1.8390025985529912,1.560682034148881
2.0576965201230024,-3.942303479876999,1.8271389984505455,1.555958792794061
2.0468480868608645,-3.953151913139137,1.8154816464263814,1.5512593413651747
2.036201130239734,-3.963798869760268,1.8038645265743116,1.5465378809446415
2.0257188476825703,-3.97428115231743,1.7910123155471873,1.5417262901895081
2.0153675791216736,-3.984632420878328,1.7786960445303772,1.5348580136083283
2.005213712477226,-3.9947862875227758,1.7691630578536708,1.5297094671943219
1.995363632364326,-4.004636367635675,1.75803254407572,1.5263003975352198
1.9858707394929258,-4.014129260507076,1.747329684895734,1.5241378395354759
1.9767454173002723,-4.023254582699729,1.7354166448404102,1.523563391047611
1.9679460596091287,-4.032053940390872,1.7239759642067678,1.5213468597344662
1.9594047112024113,-4.04059528879759,1.71211095326855,1.5191293478708385
1.9510567405950248,-4.048943259404977,1.6997557587153262,1.5187360385387276
1.9428772895686932,-4.057122710431308,1.6882361763301765,1.518256944547472
1.9349704788712523,-4.065029521128748,1.6794911127022338,1.5178131599384381
1.9273835514165092,-4.072616448583492,1.6724873930773447,1.5162008312581552
1.9201002354247727,-4.079899764575228,1.6643287067258559,1.5197472917035924
1.9131182322345723,-4.086881767765429,1.6578746526551493,1.5183325665065213
1.9064709200157226,-4.093529079984279,1.651721112069345,1.5151739258838894
1.9002415847519365,-4.099758415248065,1.6459535701847088,1.5122472156574958
1.894329295826107,-4.105670704173894,1.6371580888058244,1.5094766825849273
1.8885084069924414,-4.1114915930075595,1.6269404541960573,1.5066200031466588
1.8827667225762008,-4.1172332774238,1.6171738277513472,1.5056255264503309
1.8772177941855366,-4.122782205814465,1.6121076652758741,1.502818085922968
1.8719527961208131,-4.128047203879188,1.6055147781553165,1.501927464087905
1.8669194832916314,-4.13308051670837,1.5992163361273446,1.5010408228151955
1.862090112194943,-4.137909887805058,1.5948142926126607,1.4985601545542429
1.8575034599832887,-4.142496540016713,1.5889971454928884,1.497767038232002
1.8530923933436578,-4.1469076066563435,1.5854792708687881,1.4955311412477041
1.8488620300195149,-4.151137969980486,1.5800518025846868,1.4986018943729114
1.8447268246063127,-4.155273175393688,1.575386267788709,1.4972555011488478
1.8406645294686808,-4.15933547053132,1.5662471934184081,1.4979961842787737
1.83652787911858,-4.163472120881421,1.5573877083724794,1.5002129050136925
1.832489000206194,-4.167510999793807,1.553754362972301,1.4997664555070267
1.828682779088079,-4.171317220911922,1.5488677864297697,1.4999158690678167
1.8250649396515808,-4.174935060348421,1.5456193381396015,1.4991298040681298
1.8216648814028171,-4.178335118597184,1.5425647258601534,1.4978139847820795
1.8184454506219336,-4.181554549378068,1.5396683439871184,1.4960752247966858
1.8153567216298099,-4.184643278370192,1.535471133172076,1.4964112748217122
1.8123671664400136,-4.187632833559988,1.5327771635748397,1.4963588023366783
1.8094428128371658,-4.190557187162835,1.5301292233655406,1.4971755295936953
1.8065532365951673,-4.193446763404833,1.526117588163447,1.4986610412656012
1.8036354322718746,-4.196364567728127,1.5188548124578007,1.4989013003273837
1.8004969287879788,-4.199503071212023,1.511073097933611,1.4993286098231604
1.7972632444335301,-4.202736755566471,1.5081465981516637,1.4992743928606955
1.794200599137257,-4.205799400862744,1.5035109498721748,1.4993513981579358
1.7912921487871962,-4.208707851212805,1.4995369058008672,1.5005884218198808
1.7885285247860603,-4.2114714752139415,1.4970484824792907,1.5004126361926202
1.785903746310138,-4.214096253689863,1.4946810587732142,1.500786174788325
1.7834003126290479,-4.2165996873709535,1.4906595393206337,1.5041216213552373
1.780991869545757,-4.219008130454245,1.4884876814884072,1.5047836845318423
1.7786862023035512,-4.22131379769645,1.48507866782484,1.5044603720973915
1.7764719102656819,-4.223528089734319,1.4830821145053728,1.5051193570309962
1.774376999883971,-4.22562300011603,1.4811908155454012,1.5039941551369629
1.772390899607049,-4.227609100392953,1.4757765233650169,1.5061828555910066
1.7703710249466011,-4.2296289750534,1.47010893987982,1.5050692322421801
1.7683195579760103,-4.2316804420239915,1.4648587221735079,1.5075542030024387
1.7662518208861286,-4.2337481791138725,1.461714133596919,1.50761225796342
1.7642697063853272,-4.235730293614674,1.4599597156243327,1.5103555035254876
1.7619918650164714,-4.238008134983529,1.4578948073329303,1.5082731313548794
1.7595427221464215,-4.240457277853579,1.4540722018225587,1.510158462194432
1.7571974828352217,-4.24280251716478,1.4519231016348055,1.5099519930879497
1.7549694137665137,-4.245030586233487,1.4505098440190713,1.5108759303418577
1.7528427976646208,-4.247157202335381,1.4485527118357213,1.5104632199828294
1.750813003844414,-4.249186996155587,1.4453830787792672,1.512260776504241
1.7488571837044697,-4.251142816295531,1.443584506550838,1.5130307703891834
1.7469997494105147,-4.253000250589486,1.4418741164272753,1.5114174187294
1.7452105275120489,-4.254789472487952,1.4387319696324066,1.516121582599473
1.743444438532225,-4.256555561467776,1.4360995913751025,1.5151844303582014
1.7417068462393874,-4.258293153760614,1.4325310735422032,1.5161267076604699
1.7399671202130493,-4.260032879786952,1.4288655123280014,1.5164283790254651
1.7382461299155922,-4.261753870084409,1.4249776079783802,1.5148794593045518
1.7365334524778424,-4.2634665475221585,1.422127333364174,1.516922336052379
1.73489257754099,-4.265107422459011,1.4206447234255788,1.5189151411642663
1.733294005472461,-4.26670599452754,1.4191941505348997,1.518186858001261
1.7317770775612282,-4.268222922438772,1.4178156211824806,1.5190400694208743
1.7303140790390996,-4.269685920960901,1.4164820428187253,1.5197206133140375
1.7288138549421994,-4.2711861450578015,1.4151028424707257,1.5192968531906879
1.7272612476810763,-4.272738752318925,1.4122599391997248,1.519551265657549
1.7256423694210623,-4.2743576305789395,1.4107541599898918,1.52186580301434
1.7239856426463256,-4.2760143573536755,1.4100696252359812,1.520944375727463
1.7223413543357484,-4.2776586456642525,1.408520877918073,1.5200157444020466
1.720715678966252,-4.2792843210337494,1.4069845427718608,1.522732344578698
1.7191032736863021,-4.280896726313699,1.405455679313083,1.5234729882766889
1.7175438739473263,-4.282456126052675,1.4029103901577789,1.5228105784010764
1.7160302313517226,-4.283969768648278,1.399402245664123,1.5238788807452675
1.714511062995693,-4.285488937004308,1.3969200977720546,1.5245055923425421
1.7130272490741505,-4.286972750925851,1.3944437373928522,1.5245381162319391
1.7115801342336676,-4.2884198657663335,1.3919563721773702,1.5230011350032386
1.708909244964029,-4.289840755035971,1.3881793579671315,1.52325030254964
1.7074897519593453,-4.291260248040656,1.3855696734463328,1.523648406711765
1.7048430450260923,-4.292656954973909,1.3830073450821163,1.523499327136132
1.703481103073634,-4.294018896926367,1.3817243078337444,1.5227677942421882
1.70093237300035,-4.295317626999651,1.3792493634531633,1.5231329736425996
1.6996394068913725,-4.296610593108629,1.378025395914571,1.5220862707016047
1.698414056947127,-4.297835943052874,1.3768645678225648,1.5233053647682635
1.6959647940118567,-4.299035205988144,1.3744756403260858,1.522359812752333
1.6935486331572815,-4.300201366842719,1.37211589999908,1.5207440652564486
1.6924128333666069,-4.301337166633394,1.3710328597385883,1.5214300772330502
1.6900299593957455,-4.3024700406042555,1.3686993217622785,1.5195625136408708
1.6888877582570767,-4.303612241742925,1.367603255155622,1.5211108618489297
1.688981824519904,-4.304768175480097,1.3677404621674596,1.5229994984605828
1.6865471403595103,-4.305952859640491,1.3653461191901692,1.5218188796537213
1.68409631848701,-4.307153681512991,1.3629330205606909,1.519899465649115
1.6816371334193718,-4.308362866580629,1.3615316369484796,1.5190023865674456
1.6804333860624499,-4.309566613937551,1.3592682999194245,1.5188139880358846
1.6779312557477983,-4.310818744252202,1.3556864201502656,1.5187057975128784
1.675399688440449,-4.312100311559552,1.3520745667325305,1.5166988537822979
1.6741428601379953,-4.313357139862005,1.3508461479814193,1.5160516045257146
1.6729451107155588,-4.314554889284442,1.3485320590187628,1.5156021675621516
1.6705350096530323,-4.315714990346969,1.3461502689083622,1.5141603598158155
1.6693699273983253,-4.316880072601676,1.343814488597729,1.5188466752253789
1.6669047934300636,-4.318095206569938,1.3413777134466018,1.5168379306829871
1.66575059447571,-4.319249405524292,1.338980123337946,1.5161124451869084
1.6633924756672798,-4.320357524332721,1.3366505407207725,1.5141581827539479
1.6623404616638837,-4.321409538336118,1.3356252113211342,1.5134941826949329
1.6613475083293667,-4.322402491670634,1.3346572111017165,1.512872780711595
