Iteration,Hg,Hp,Ht,Hr,Sc,dist_sum
0,5.3932375000000015,-0.6067624999999995,5.3932375000000015,2.155106250000001,-0.2141639179720403,0.0
1,5.301127971761089,-0.6988720282389128,5.301127971761089,2.1432976878610868,-0.21463831455014928,0.027189607898274255
2,5.221752928513998,-0.7782470714860031,5.221752928513998,2.131909720913997,-0.2194221414896186,0.05400459211762551
3,5.159228313428722,-0.8407716865712778,5.159228313428722,2.1208528792287216,-0.22615299202996583,0.0805527495615664
4,5.1065379575495395,-0.893462042450462,5.1065379575495395,2.110079281549538,-0.23744722508982732,0.10690502055100778
5,5.044052712194897,-0.9559472878051049,5.044052712194897,2.0994374796948954,-0.24610640077300458,0.1332349581396735
6,4.975665117023433,-1.0243348829765682,4.975665117023433,2.0889929342234312,-0.24950174510691336,0.15950108673414928
7,4.9311258583097795,-1.0688741416902217,4.9311258583097795,2.078676041409778,-0.2577032242916695,0.18577098502459477
8,4.894308550419598,-1.1056914495804033,4.894308550419598,2.068497731619596,-0.27072926379469686,0.2121747122381778
9,4.8463706100690835,-1.1536293899309187,4.8463706100690835,2.0584903366690805,-0.280959068018802,0.2385170879982747
10,4.771942630892585,-1.2280573691074157,4.771942630892585,2.048604050892583,-0.28597429704406435,0.26481891323126705
11,4.715295947042282,-1.284704052957719,4.715295947042282,2.0388027328422798,-0.29084530966903666,0.29116197356072576
12,4.656619228113778,-1.3433807718862227,4.656619228113778,2.0290362841137757,-0.2981161522439938,0.3176515295531332
13,4.621486770411682,-1.3785132295883191,4.621486770411682,2.0193858930116795,-0.31018018430789984,0.34407094317178266
14,4.585027312833375,-1.4149726871666253,4.585027312833375,2.009809305633373,-0.32208936140562017,0.3704720520101324
15,4.5092866890297065,-1.4907133109702948,4.5092866890297065,2.0002554215297037,-0.32138809007237135,0.3968947679415465
16,4.453583399578396,-1.5464166004216047,4.453583399578396,1.9908069343783934,-0.3254136551391785,0.4230938087713569
17,4.404347542038991,-1.5956524579610112,4.404347542038991,1.9815152999389867,-0.3341598611419627,0.4491786529629109
18,4.363474781886004,-1.6365252181139973,4.363474781886004,1.972305945486001,-0.34275913334419905,0.4753307365543499
19,4.323537389434941,-1.6764626105650593,4.323537389434941,1.9631998852349386,-0.35369755757771576,0.5016272013551637
20,4.27541994308464,-1.7245800569153613,4.27541994308464,1.9542039930846369,-0.35946512774214867,0.527909186543301
21,4.235373418742627,-1.7646265812573751,4.235373418742627,1.9453153130426224,-0.36753437564556035,0.5542088161166324
22,4.189836255007552,-1.8101637449924493,4.189836255007552,1.9364553534075482,-0.37552432600439184,0.5805458028505605
23,4.120402413927823,-1.8795975860721779,4.120402413927823,1.9276310573278193,-0.37591758592304636,0.6069502295409138
24,4.060646825179235,-1.939353174820766,4.060646825179235,1.9187921703792319,-0.3787360240287241,0.633454120467944
25,4.007023033562916,-1.9929769664370858,4.007023033562916,1.9101491585629122,-0.38123615016477747,0.659697437071346
26,3.9773417711291295,-2.022658228870872,3.9773417711291295,1.9017272683291253,-0.39086276775652706,0.6858322618169792
27,3.929945650333894,-2.0700543496661084,3.929945650333894,1.8935028828338898,-0.3976693058810502,0.7118699821717924
28,3.88977843605442,-2.110221563945581,3.88977843605442,1.885409911254416,-0.4043281397310726,0.7379060068602133
29,3.853120166316516,-2.1468798336834847,3.853120166316516,1.8776748484165124,-0.41046065977871354,0.7636544229013714
30,3.807552021709929,-2.1924479782900725,3.807552021709929,1.8703653317099245,-0.41596955353138315,0.7888897329484411
31,3.765591444732607,-2.234408555267395,3.765591444732607,1.8632970633326025,-0.41856547966234997,0.8137401334422324
32,3.7252712141374795,-2.2747287858625223,3.7252712141374795,1.8564467837374752,-0.4233080361367276,0.8382021441968536
33,3.691130013289245,-2.3088699867107554,3.691130013289245,1.8498363430892413,-0.427679857460266,0.8623402751894101
34,3.6310402873681547,-2.3689597126318462,3.6310402873681547,1.8434368701681505,-0.42670175560635115,0.8862148596121775
35,3.5969789557334084,-2.403021044266593,3.5969789557334084,1.8370901657334038,-0.43059052121653507,0.909989235953663
36,3.569576287028513,-2.430423712971487,3.569576287028513,1.830717955028509,-0.43694235142157917,0.9339026115886345
37,3.5517340671678665,-2.448265932832135,3.5517340671678665,1.8245547816678618,-0.445499542966836,0.9576649959401461
38,3.4924876413365125,-2.5075123586634893,3.4924876413365125,1.818579949736508,-0.4437849674829027,0.98131799335536
39,3.4531749368764824,-2.546825063123519,3.4531749368764824,1.8127245756764778,-0.4442732911542141,1.0047789956872002
40,3.4292854628362557,-2.5707145371637456,3.4292854628362557,1.806910432836252,-0.4497488528679199,1.0279470597436593
41,3.387343308878104,-2.612656691121897,3.387343308878104,1.8012007392781,-0.4500972075087506,1.0509777040330248
42,3.357608949492669,-2.6423910505073325,3.357608949492669,1.795642556692665,-0.455166787507643,1.0738384013443496
