Hg,Hp,Ht,Hr
1.1588687500000026,-4.841131249999998,1.1588687500000026,1.1567750000000023
1.1492098493535732,-4.850790150646427,1.1492098493535732,1.1473575583658457
1.1395358684513122,-4.86046413154869,1.1395358684513122,1.1379185693064349
1.1297643017882888,-4.8702356982117125,1.1297643017882888,1.128369905487669
1.1198906156200894,-4.880109384379911,1.1198906156200894,1.1186936764854698
1.1100088309389413,-4.88999116906106,1.1100088309389413,1.1090122508952653
1.100250467123588,-4.899749532876414,1.100250467123588,1.0994207702204342
1.0907931646976168,-4.909206835302385,1.0907931646976168,1.0900753955396167
1.081806835970508,-4.918193164029493,1.081806835970508,1.0811823793970086
1.0731690086025092,-4.926830991397493,1.0731690086025092,1.0726325741109108
1.0648180476532532,-4.935181952346747,1.0648180476532532,1.064366452187635
1.05660932595706,-4.9433906740429405,1.05660932595706,1.0562397717042298
1.0485504490055704,-4.951449550994431,1.0485504490055704,1.0482417137062636
1.0405178433176028,-4.959482156682399,1.0405178433176028,1.0402502434434027
1.0325418078477915,-4.967458192152209,1.0325418078477915,1.0323157296314576
1.0246386287351388,-4.975361371264862,1.0246386287351388,1.0244545340866429
1.0167581788458067,-4.983241821154195,1.0167581788458067,1.0166165954803894
1.0089197949398319,-4.991080205060168,1.0089197949398319,1.0088074784891508
1.0011149598977502,-4.998885040102252,1.0011149598977502,1.0010245240703166
0.9933882349344882,-5.006611765065513,0.9933882349344882,0.9933199930031771
0.9857455070866726,-5.014254492913328,0.9857455070866726,0.985699756289958
0.978234098104625,-5.0217659018953755,0.978234098104625,0.9782111218367042
0.9708214016394162,-5.029178598360584,0.9708214016394162,0.9708214016394162
0.9635616906544724,-5.036438309345529,0.9635616906544724,0.9635616906544724
0.9564666683637875,-5.043533331636214,0.9564666683637875,0.9564666683637875
0.9495283648356202,-5.050471635164381,0.9495283648356202,0.9495283648356202
0.9426158677380202,-5.057384132261981,0.9426158677380202,0.9426158677380202
0.935653989412293,-5.064346010587708,0.935653989412293,0.935653989412293
0.9287242191771761,-5.071275780822825,0.9287242191771761,0.9287242191771761
0.9218900966335268,-5.078109903366474,0.9218900966335268,0.9218900966335268
0.9151616187348972,-5.084838381265104,0.9151616187348972,0.9151616187348972
0.9085577637208642,-5.0914422362791365,0.9085577637208642,0.9085577637208642
0.9021039492396379,-5.0978960507603635,0.9021039492396379,0.9021039492396379
0.8957547599347981,-5.104245240065204,0.8957547599347981,0.8957547599347981
0.889567088724319,-5.110432911275683,0.889567088724319,0.889567088724319
0.8834974531659218,-5.116502546834078,0.8834974531659218,0.8834974531659218
0.8774755336534918,-5.122524466346509,0.8774755336534918,0.8774755336534918
0.8716368780438676,-5.128363121956133,0.8716368780438676,0.8716368780438676
0.8659645301336828,-5.134035469866318,0.8659645301336828,0.8659645301336828
0.8603909285341226,-5.1396090714658795,0.8603909285341226,0.8603909285341226
0.8548168513975091,-5.145183148602492,0.8548168513975091,0.8548168513975091
0.8493349257304407,-5.15066507426956,0.8493349257304407,0.8493349257304407
0.8439514196987153,-5.156048580301285,0.8439514196987153,0.8439514196987153
0.8386824251509609,-5.16131757484904,0.8386824251509609,0.8386824251509609
0.8334803231102182,-5.1665196768897825,0.8334803231102182,0.8334803231102182
0.8284428426351729,-5.171557157364828,0.8284428426351729,0.8284428426351729
0.8235712112037172,-5.176428788796284,0.8235712112037172,0.8235712112037172
0.8188258526709984,-5.181174147329003,0.8188258526709984,0.8188258526709984
0.8142408899976993,-5.1857591100023015,0.8142408899976993,0.8142408899976993
0.80975916609235,-5.190240833907651,0.80975916609235,0.80975916609235
0.8054084876851911,-5.19459151231481,0.8054084876851911,0.8054084876851911
0.8012062752207001,-5.198793724779301,0.8012062752207001,0.8012062752207001
0.7970479046718657,-5.202952095328135,0.7970479046718657,0.7970479046718657
0.793015234498762,-5.206984765501238,0.793015234498762,0.793015234498762
0.7890951127865992,-5.210904887213402,0.7890951127865992,0.7890951127865992
0.785280694078373,-5.214719305921628,0.785280694078373,0.785280694078373
0.7815878752546837,-5.218412124745318,0.7815878752546837,0.7815878752546837
0.7780194376385302,-5.22198056236147,0.7780194376385302,0.7780194376385302
0.7745459592889913,-5.22545404071101,0.7745459592889913,0.7745459592889913
0.7711717159028022,-5.228828284097198,0.7711717159028022,0.7711717159028022
